% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.000 	 1.6164385e+01 	 3.6459707e+00 	 7.8011932e+02 
0.000 	 1.6387075e+01 	 3.5299339e+00 	 7.8693910e+02 
0.000 	 1.6610178e+01 	 3.4317462e+00 	 7.9672465e+02 
0.000 	 1.6833076e+01 	 3.3442101e+00 	 8.0807990e+02 
0.000 	 1.7055695e+01 	 3.2429323e+00 	 8.1511028e+02 
0.000 	 1.7278578e+01 	 3.1611607e+00 	 8.2611564e+02 
0.000 	 1.7501413e+01 	 3.0736024e+00 	 8.3471321e+02 
0.000 	 1.7724129e+01 	 2.9967242e+00 	 8.4530166e+02 
0.000 	 1.7946974e+01 	 2.9171907e+00 	 8.5429673e+02 
0.000 	 1.8169799e+01 	 2.8413852e+00 	 8.6347686e+02 
0.000 	 1.8392666e+01 	 2.7605216e+00 	 8.7015265e+02 
0.000 	 1.8615464e+01 	 2.6943937e+00 	 8.8054773e+02 
0.000 	 1.8838059e+01 	 2.6330041e+00 	 8.9172362e+02 
0.000 	 1.9060712e+01 	 2.5653456e+00 	 8.9998134e+02 
0.000 	 1.9283753e+01 	 2.5017665e+00 	 9.0884899e+02 
0.000 	 1.9506718e+01 	 2.4415481e+00 	 9.1809610e+02 
0.000 	 1.9729420e+01 	 2.3846577e+00 	 9.2776771e+02 
0.000 	 1.9952380e+01 	 2.3235290e+00 	 9.3498038e+02 
0.000 	 2.0175161e+01 	 2.2707673e+00 	 9.4470003e+02 
0.000 	 2.0397842e+01 	 2.2158848e+00 	 9.5273065e+02 
0.000 	 2.0620751e+01 	 2.1620107e+00 	 9.6037654e+02 
0.000 	 2.0843477e+01 	 2.1102847e+00 	 9.6810352e+02 
0.000 	 2.1066380e+01 	 2.0651211e+00 	 9.7810516e+02 
0.000 	 2.1289248e+01 	 2.0184579e+00 	 9.8666780e+02 
0.000 	 2.1511951e+01 	 1.9778920e+00 	 9.9749846e+02 
0.000 	 2.1734673e+01 	 1.9356609e+00 	 1.0068363e+03 
0.000 	 2.1957585e+01 	 1.8951485e+00 	 1.0164060e+03 
0.000 	 2.2180377e+01 	 1.8553663e+00 	 1.0256677e+03 
0.000 	 2.2402913e+01 	 1.8155664e+00 	 1.0341794e+03 
0.000 	 2.2625918e+01 	 1.7753613e+00 	 1.0417791e+03 
0.000 	 2.2848941e+01 	 1.7389559e+00 	 1.0508895e+03 
0.000 	 2.3071507e+01 	 1.7019936e+00 	 1.0589028e+03 
0.000 	 2.3294249e+01 	 1.6636791e+00 	 1.0653343e+03 
0.000 	 2.3517240e+01 	 1.6300842e+00 	 1.0740867e+03 
0.000 	 2.3740011e+01 	 1.5977842e+00 	 1.0830067e+03 
0.000 	 2.3962826e+01 	 1.5677696e+00 	 1.0928652e+03 
0.000 	 2.4185685e+01 	 1.5375550e+00 	 1.1019861e+03 
0.000 	 2.4408463e+01 	 1.5058069e+00 	 1.1093303e+03 
0.000 	 2.4631201e+01 	 1.4765711e+00 	 1.1178444e+03 
0.000 	 2.4853991e+01 	 1.4474991e+00 	 1.1258408e+03 
0.000 	 2.5076832e+01 	 1.4207690e+00 	 1.1350415e+03 
0.000 	 2.5299706e+01 	 1.3926742e+00 	 1.1425263e+03 
0.000 	 2.5522475e+01 	 1.3657397e+00 	 1.1502879e+03 
0.000 	 2.5745084e+01 	 1.3378368e+00 	 1.1565285e+03 
0.000 	 2.5967854e+01 	 1.3149849e+00 	 1.1665388e+03 
0.000 	 2.6190751e+01 	 1.2929257e+00 	 1.1767595e+03 
0.000 	 2.6413693e+01 	 1.2697608e+00 	 1.1854400e+03 
0.000 	 2.6636563e+01 	 1.2479314e+00 	 1.1948008e+03 
0.000 	 2.6859326e+01 	 1.2252295e+00 	 1.2027436e+03 
0.000 	 2.7082186e+01 	 1.2048806e+00 	 1.2124543e+03 
0.000 	 2.7304957e+01 	 1.1850522e+00 	 1.2221718e+03 
0.000 	 2.7527792e+01 	 1.1643661e+00 	 1.2304783e+03 
0.000 	 2.7750659e+01 	 1.1403414e+00 	 1.2345966e+03 
0.000 	 2.7973382e+01 	 1.1210859e+00 	 1.2432089e+03 
0.000 	 2.8196111e+01 	 1.0997324e+00 	 1.2488921e+03 
0.000 	 2.8418824e+01 	 1.0791690e+00 	 1.2548102e+03 
0.000 	 2.8641763e+01 	 1.0610633e+00 	 1.2630216e+03 
0.000 	 2.8864675e+01 	 1.0433356e+00 	 1.2711427e+03 
0.000 	 2.9087461e+01 	 1.0252800e+00 	 1.2782924e+03 
0.000 	 2.9310363e+01 	 1.0121931e+00 	 1.2912111e+03 
0.000 	 2.9533176e+01 	 9.9457403e-01 	 1.2978899e+03 
0.000 	 2.9755866e+01 	 9.7813567e-01 	 1.3055308e+03 
0.000 	 2.9978636e+01 	 9.6262544e-01 	 1.3139027e+03 
0.000 	 3.0201475e+01 	 9.4682306e-01 	 1.3213673e+03 
0.000 	 3.0424366e+01 	 9.3160355e-01 	 1.3291256e+03 
0.000 	 3.0647304e+01 	 9.1700552e-01 	 1.3372698e+03 
0.000 	 3.0870147e+01 	 9.0244628e-01 	 1.3449549e+03 
0.000 	 3.1092997e+01 	 8.8683762e-01 	 1.3505234e+03 
0.000 	 3.1315696e+01 	 8.7647406e-01 	 1.3636268e+03 
0.000 	 3.1538401e+01 	 8.6337730e-01 	 1.3721130e+03 
0.000 	 3.1761212e+01 	 8.4925867e-01 	 1.3784832e+03 
0.000 	 3.1983961e+01 	 8.3817625e-01 	 1.3893202e+03 
0.000 	 3.2206797e+01 	 8.2762780e-01 	 1.4007091e+03 
0.000 	 3.2429657e+01 	 8.1688984e-01 	 1.4114348e+03 
0.000 	 3.2652452e+01 	 8.0498047e-01 	 1.4197210e+03 
0.000 	 3.2875239e+01 	 7.9385842e-01 	 1.4289600e+03 
0.000 	 3.3098093e+01 	 7.8295368e-01 	 1.4381866e+03 
0.000 	 3.3320840e+01 	 7.7255719e-01 	 1.4479339e+03 
0.000 	 3.3543500e+01 	 7.6122698e-01 	 1.4554911e+03 
0.000 	 3.3766445e+01 	 7.5215964e-01 	 1.4670209e+03 
0.000 	 3.3989311e+01 	 7.4206938e-01 	 1.4761886e+03 
0.000 	 3.4212184e+01 	 7.3250860e-01 	 1.4860225e+03 
0.000 	 3.4435040e+01 	 7.2244075e-01 	 1.4944255e+03 
0.000 	 3.4657749e+01 	 7.1174270e-01 	 1.5010472e+03 
0.000 	 3.4880604e+01 	 7.0372105e-01 	 1.5129438e+03 
0.000 	 3.5103380e+01 	 6.9506384e-01 	 1.5231467e+03 
0.000 	 3.5326155e+01 	 6.8867543e-01 	 1.5380623e+03 
0.000 	 3.5548930e+01 	 6.7873695e-01 	 1.5447257e+03 
0.000 	 3.5771761e+01 	 6.7158838e-01 	 1.5573793e+03 
0.000 	 3.5994679e+01 	 6.6391614e-01 	 1.5685501e+03 
0.000 	 3.6217416e+01 	 6.5671350e-01 	 1.5805149e+03 
0.000 	 3.6440075e+01 	 6.4886048e-01 	 1.5905941e+03 
0.000 	 3.6662973e+01 	 6.4034315e-01 	 1.5986966e+03 
0.000 	 3.6885867e+01 	 6.3391447e-01 	 1.6116878e+03 
0.000 	 3.7108702e+01 	 6.2793945e-01 	 1.6256061e+03 
0.000 	 3.7331485e+01 	 6.2137720e-01 	 1.6377642e+03 
0.000 	 3.7554244e+01 	 6.1378609e-01 	 1.6468891e+03 
0.000 	 3.7777072e+01 	 6.0799338e-01 	 1.6605578e+03 
0.000 	 3.7999844e+01 	 6.0193381e-01 	 1.6732639e+03 
0.000 	 3.8222728e+01 	 5.9620027e-01 	 1.6866597e+03 
0.000 	 3.8445525e+01 	 5.8898280e-01 	 1.6955487e+03 
0.000 	 3.8668277e+01 	 5.8343834e-01 	 1.7089513e+03 
0.000 	 3.8891094e+01 	 5.7686965e-01 	 1.7190893e+03 
0.000 	 3.9113831e+01 	 5.7190085e-01 	 1.7337324e+03 
0.000 	 3.9336757e+01 	 5.6553232e-01 	 1.7439071e+03 
0.000 	 3.9559665e+01 	 5.5989491e-01 	 1.7560407e+03 
0.000 	 3.9782411e+01 	 5.5499603e-01 	 1.7702452e+03 
0.000 	 4.0005174e+01 	 5.5043393e-01 	 1.7853524e+03 
0.000 	 4.0227931e+01 	 5.4626479e-01 	 1.8015925e+03 
0.000 	 4.0450784e+01 	 5.4248071e-01 	 1.8190112e+03 
0.000 	 4.0673702e+01 	 5.3700085e-01 	 1.8305700e+03 
0.000 	 4.0896507e+01 	 5.3222820e-01 	 1.8442797e+03 
0.000 	 4.1119313e+01 	 5.2795537e-01 	 1.8595379e+03 
0.000 	 4.1342122e+01 	 5.2365248e-01 	 1.8745271e+03 
0.000 	 4.1564926e+01 	 5.2024553e-01 	 1.8926036e+03 
0.000 	 4.1787771e+01 	 5.1585659e-01 	 1.9069832e+03 
0.000 	 4.2010477e+01 	 5.1193274e-01 	 1.9228969e+03 
0.000 	 4.2233218e+01 	 5.0878227e-01 	 1.9416222e+03 
0.000 	 4.2456140e+01 	 5.0530260e-01 	 1.9590400e+03 
0.000 	 4.2679009e+01 	 5.0239451e-01 	 1.9786006e+03 
0.000 	 4.2901773e+01 	 4.9930583e-01 	 1.9973888e+03 
0.000 	 4.3124610e+01 	 4.9585679e-01 	 2.0146614e+03 
0.000 	 4.3347429e+01 	 4.9403631e-01 	 2.0385396e+03 
0.000 	 4.3570218e+01 	 4.9041672e-01 	 2.0549664e+03 
0.000 	 4.3793048e+01 	 4.8825113e-01 	 2.0774427e+03 
0.000 	 4.4015842e+01 	 4.8651296e-01 	 2.1018016e+03 
0.000 	 4.4238626e+01 	 4.8342127e-01 	 2.1203175e+03 
0.000 	 4.4461414e+01 	 4.8101844e-01 	 2.1418143e+03 
0.000 	 4.4684300e+01 	 4.7869154e-01 	 2.1636693e+03 
0.000 	 4.4907140e+01 	 4.7696626e-01 	 2.1882861e+03 
0.000 	 4.5129826e+01 	 4.7489119e-01 	 2.2113390e+03 
0.000 	 4.5352659e+01 	 4.7398897e-01 	 2.2399935e+03 
0.000 	 4.5575579e+01 	 4.7192724e-01 	 2.2632987e+03 
0.000 	 4.5798317e+01 	 4.7074294e-01 	 2.2908816e+03 
0.000 	 4.6021117e+01 	 4.6914440e-01 	 2.3165851e+03 
0.000 	 4.6243862e+01 	 4.6795976e-01 	 2.3444505e+03 
0.000 	 4.6466657e+01 	 4.6607613e-01 	 2.3689255e+03 
0.000 	 4.6689607e+01 	 4.6573063e-01 	 2.4014067e+03 
0.000 	 4.6912404e+01 	 4.6447857e-01 	 2.4293999e+03 
0.000 	 4.7135199e+01 	 4.6370927e-01 	 2.4600961e+03 
0.000 	 4.7357948e+01 	 4.6311496e-01 	 2.4919407e+03 
0.000 	 4.7580446e+01 	 4.6171398e-01 	 2.5195838e+03 
0.000 	 4.7803263e+01 	 4.5873087e-01 	 2.5386385e+03 
0.000 	 4.8026058e+01 	 4.5536384e-01 	 2.5554044e+03 
0.000 	 4.8248859e+01 	 4.5246109e-01 	 2.5746169e+03 
0.000 	 4.8471746e+01 	 4.4915071e-01 	 2.5913635e+03 
0.000 	 4.8694590e+01 	 4.4671404e-01 	 2.6130157e+03 
0.000 	 4.8917455e+01 	 4.4422984e-01 	 2.6343262e+03 
0.000 	 4.9140387e+01 	 4.4155221e-01 	 2.6544102e+03 
0.000 	 4.9363118e+01 	 4.3869351e-01 	 2.6732479e+03 
0.000 	 4.9585815e+01 	 4.3616653e-01 	 2.6939836e+03 
0.000 	 4.9808672e+01 	 4.3351017e-01 	 2.7138412e+03 
0.000 	 5.0031530e+01 	 4.3152280e-01 	 2.7378230e+03 
0.000 	 5.0254389e+01 	 4.2884109e-01 	 2.7573293e+03 
0.000 	 5.0477239e+01 	 4.2694214e-01 	 2.7818009e+03 
0.000 	 5.0700040e+01 	 4.2434582e-01 	 2.8016578e+03 
0.000 	 5.0922818e+01 	 4.2179373e-01 	 2.8216794e+03 
0.000 	 5.1145523e+01 	 4.1997180e-01 	 2.8465135e+03 
0.000 	 5.1368316e+01 	 4.1712700e-01 	 2.8643398e+03 
0.000 	 5.1591176e+01 	 4.1539065e-01 	 2.8897034e+03 
0.000 	 5.1813917e+01 	 4.1322491e-01 	 2.9120313e+03 
0.000 	 5.2036747e+01 	 4.1124561e-01 	 2.9356342e+03 
0.000 	 5.2259569e+01 	 4.0859685e-01 	 2.9543554e+03 
0.000 	 5.2482362e+01 	 4.0706398e-01 	 2.9810760e+03 
0.000 	 5.2705303e+01 	 4.0560135e-01 	 3.0083794e+03 
0.000 	 5.2928107e+01 	 4.0410933e-01 	 3.0354860e+03 
0.000 	 5.3150925e+01 	 4.0245323e-01 	 3.0613865e+03 
0.000 	 5.3373687e+01 	 4.0081243e-01 	 3.0874011e+03 
0.000 	 5.3596420e+01 	 3.9923453e-01 	 3.1139074e+03 
0.000 	 5.3819275e+01 	 3.9759006e-01 	 3.1399253e+03 
0.000 	 5.4042045e+01 	 3.9671848e-01 	 3.1721084e+03 
0.000 	 5.4264906e+01 	 3.9525858e-01 	 3.1996961e+03 
0.000 	 5.4487716e+01 	 3.9418032e-01 	 3.2304350e+03 
0.000 	 5.4710475e+01 	 3.9316410e-01 	 3.2617868e+03 
0.000 	 5.4933343e+01 	 3.9233694e-01 	 3.2948643e+03 
0.000 	 5.5156184e+01 	 3.9113791e-01 	 3.3249322e+03 
0.000 	 5.5378989e+01 	 3.9048517e-01 	 3.3597724e+03 
0.000 	 5.5601749e+01 	 3.9000582e-01 	 3.3963052e+03 
0.000 	 5.5824477e+01 	 3.8922763e-01 	 3.4304249e+03 
0.000 	 5.6047334e+01 	 3.8879340e-01 	 3.4677997e+03 
0.000 	 5.6270225e+01 	 3.8805653e-01 	 3.5026861e+03 
0.000 	 5.6493125e+01 	 3.8787352e-01 	 3.5428045e+03 
0.000 	 5.6715970e+01 	 3.8747089e-01 	 3.5811740e+03 
0.000 	 5.6938643e+01 	 3.8741877e-01 	 3.6230327e+03 
0.000 	 5.7161339e+01 	 3.8664789e-01 	 3.6584160e+03 
0.000 	 5.7384154e+01 	 3.8637027e-01 	 3.6987069e+03 
0.000 	 5.7607009e+01 	 3.8582562e-01 	 3.7366921e+03 
0.000 	 5.7829847e+01 	 3.8576101e-01 	 3.7795902e+03 
0.000 	 5.8052666e+01 	 3.8538942e-01 	 3.8197641e+03 
0.000 	 5.8275482e+01 	 3.8531544e-01 	 3.8631743e+03 
0.000 	 5.8498335e+01 	 3.8598851e-01 	 3.9144895e+03 
0.000 	 5.8721090e+01 	 3.8585415e-01 	 3.9579998e+03 
0.000 	 5.8943809e+01 	 3.8621162e-01 	 4.0069155e+03 
0.000 	 5.9166592e+01 	 3.8643384e-01 	 4.0548526e+03 
0.000 	 5.9389436e+01 	 3.8650417e-01 	 4.1015880e+03 
0.000 	 5.9612292e+01 	 3.8582943e-01 	 4.1406934e+03 
0.000 	 5.9835114e+01 	 3.8629261e-01 	 4.1923259e+03 
0.000 	 6.0057888e+01 	 3.8647388e-01 	 4.2413155e+03 
0.000 	 6.0280666e+01 	 3.8703574e-01 	 4.2949239e+03 
0.000 	 6.0503466e+01 	 3.8784394e-01 	 4.3517910e+03 
0.000 	 6.0726235e+01 	 3.8850627e-01 	 4.4075512e+03 
0.000 	 6.0949084e+01 	 3.8803089e-01 	 4.4508003e+03 
0.000 	 6.1171881e+01 	 3.8833296e-01 	 4.5032910e+03 
0.000 	 6.1394696e+01 	 3.8859031e-01 	 4.5556965e+03 
