logk z350 z325 z300 z275 z225 z200 z175 z150 z125 z100 z075 z050 z0375 z025 z0125 z000
-2.206724076691547 3.819412668536417e-05 3.364060276753549e-05 3.540375551909437e-05 3.5601768326778814e-05 3.669821032826601e-05 3.924553093039005e-05 3.918430574963779e-05 4.05699451656132e-05 4.132747875332975e-05 4.0635343424464207e-05 4.0572539633737486e-05 3.849657546323183e-05 3.5929700031422696e-05 3.137388084477635e-05 2.7659703539083135e-05 3.0220150679994712e-05
-2.097293484794304 6.412503464387433e-05 5.6480014209505664e-05 5.9440213619418616e-05 5.9772662067770266e-05 6.161350482114857e-05 6.5890262428565e-05 6.578747000529118e-05 6.811385322869369e-05 6.938569452398993e-05 6.822365193279854e-05 6.811820914340599e-05 6.463282314545544e-05 6.032323446583407e-05 5.267436044963955e-05 4.64385391579765e-05 5.0737335225951014e-05
-1.98786289289706 9.659257843040801e-05 8.507676031023224e-05 8.953575663295746e-05 9.003652911596372e-05 9.280942037475584e-05 9.925156963699688e-05 9.909673174470927e-05 0.00010260100047865462 0.00010451679562401708 0.00010276639204525113 0.00010260756186354621 9.735746847588604e-05 9.086586523775988e-05 7.934424240485655e-05 6.995112378062341e-05 7.642646993299893e-05
-1.8784323009998167 0.00013559675804496483 0.00011943084106971489 0.0001256903845597106 0.00012639336947135884 0.0001302859569890875 0.0001393294525556853 0.00013911209096789166 0.00014403138691549563 0.0001467207820534108 0.00014426356376182157 0.00014404059779415777 0.00013667051145452324 0.00012755759234719979 0.00011138352671042709 9.819745740702364e-05 0.00010728755480113817
-1.7690017091025734 0.0001762136352563942 0.0001551810455415562 0.00016335255737389326 0.0001642816823884388 0.00016936102848129556 0.0001811339686765783 0.000180864130115772 0.00018727306150211214 0.0001908153091174979 0.00018757887436129822 0.00018729911739192163 0.00017774689648167522 0.00016602173578423427 0.00014515075362699266 0.00012792064129388815 0.00013859782861597565
-1.6595711172053298 0.0002099797332823384 0.0001848311368001413 0.00019469889234326526 0.00019586096422153406 0.00020198686377032976 0.00021608819022771067 0.00021581120058136293 0.00022350500609982177 0.00022789273989182166 0.00022388384303164436 0.0002235857391770479 0.00021229311049431697 0.00019873546973162983 0.00017438682555601375 0.00015352257782050925 0.00016223960630303903
-1.5501405253080864 0.00023674889103594208 0.00020825165763012612 0.0002195942825664391 0.00022099581239746886 0.00022802448085172352 0.0002440439968659577 0.00024380579127955868 0.0002525748850159211 0.00025779924280956007 0.0002530260052025714 0.0002527485356531148 0.00024016592761562345 0.00022556887779380278 0.0001989836502168283 0.0001749065899292655 0.00017807269846927567
-1.440709933410843 0.0002565211085172053 0.0002254426080315107 0.0002380387280434148 0.00023968622691624328 0.00024747387972547677 0.0002650013885913195 0.00026484790221035934 0.00027448269825041023 0.0002805348178707132 0.0002750053608740795 0.0002747875068201224 0.0002613653478455948 0.00024652195997075315 0.00021894122760943637 0.00019207267762015703 0.00018609710511468565
-1.3312793415135995 0.00026929638572612815 0.00023640398800429507 0.00025003222877419243 0.00025193220777785727 0.0002603350603915896 0.0002789603654037961 0.0002789375333737648 0.000289228445803289 0.0002960994650752811 0.0002898219100461687 0.00028970265267807074 0.00027589137118423103 0.00026159471626248094 0.00023425955773383796 0.0002050208408931838 0.00018631282623926893
-1.2218487496163564 0.0002750747226627105 0.00024113579754847915 0.0002555747847587719 0.00025773375498231083 0.000266608022850062 0.00028592092730338745 0.00028607468476977516 0.0002968121276745575 0.00030449318442326374 0.0002974756527188388 0.00029749397322695976 0.000283743997631532 0.0002707871466689862 0.00024493864059003294 0.00021375107974834577 0.00017871986184302547
-1.2018201321381388 0.00027537480376579757 0.00024132741424559044 0.0002558908224934118 0.0002580978996864888 0.0002670428822735843 0.000286437226383618 0.00028662827731228884 0.00029742475658727115 0.0003052531116248398 0.0002981010243606332 0.00029814874534976274 0.00028445875463764184 0.0002718329818450563 0.0002463909332358556 0.00021489229703048384 0.00017648476908761475
-0.900790122650135 0.0002609893906376604 0.0002276084016152246 0.00024339202516488956 0.0002467065932882466 0.0002573276635174654 0.00027755167199267674 0.0002786430080115956 0.00028980503813093165 0.0002982538200938003 0.00028827698343208226 0.00028402993629201163 0.00026016101038527333 0.00024415645782343984 0.00021501947808670046 0.00017120913272200222 8.313149553878091e-05
-0.7246988751144725 0.00025503475274195607 0.00022132625251393068 0.00023801982089423056 0.00024261217964199032 0.0002561231743645958 0.0002787671879208502 0.00028007745495019047 0.0002910196605326554 0.0002956836894068687 0.0002801943199808986 0.0002614602652913495 0.00020278050017002105 0.0001623439621621555 0.00010070597562736276 2.852081123236995e-05 -6.992901864228023e-05
-0.5997601442661822 0.00024658353091101815 0.00020996685371450137 0.00022843595528108487 0.0002332212563131145 0.0002472471222226074 0.0002717368637380339 0.00027076181748372086 0.00027978142926061143 0.00028199079487492177 0.0002550134616872798 0.00022493213716233816 0.00015235345840720383 0.00011219176376572292 4.181766562742837e-05 -4.596109726555259e-05 -0.00019829008606500587
-0.5028501208901087 0.00023772334271357322 0.00020202092305832524 0.00022340904167364618 0.00023106189200752854 0.00025303288903830515 0.00028304356504199043 0.00028338690081890455 0.0002936439440563661 0.0002932522683562985 0.00024876295827405687 0.00018492810168596485 7.301475642060806e-05 8.323578786977318e-06 -0.00010163227453588612 -0.0002278970820935997 -0.00043436320604099384
-0.42366887945049136 0.00021139515546762482 0.00017648435854317085 0.00020196457973765402 0.00021271278766198763 0.0002423612193699175 0.0002774404979244022 0.0002787757419221509 0.0002797266636904033 0.0002479024291386141 0.0001564279648984537 6.211711323921647e-05 -5.5438483097059216e-05 -0.0001263605733624212 -0.00026032131346043116 -0.0003952606281473219 -0.0006301503648333085
-0.3567220931113122 0.000198964718625413 0.00016333058961842033 0.00019100669848112073 0.00020357929910130434 0.00023889909930416346 0.0002832340263609171 0.00028844685494781305 0.0002883763342136763 0.0002580236637992251 0.00015792501195602276 4.581428047722887e-05 -0.00017267607798993864 -0.00031560334787913047 -0.0005655125283017341 -0.0008085668397427684 -0.0011228084021858826
-0.29873014860220093 0.00016204987286691088 0.00012769487008710743 0.00015987069483165217 0.00017726785273351002 0.00021778372490687648 0.00026521245629872485 0.0002703203502200305 0.0002607258863991323 0.00019697453762078731 9.158265120618643e-06 -0.0002164010951870709 -0.0005124469699715016 -0.0007019609359472432 -0.001022484365022796 -0.0012968494167785484 -0.0016246141868294216
-0.24757762039481007 0.0001505490146278055 0.00011556753514127515 0.000153357876625925 0.00017445017158342578 0.0002183404998165509 0.00026257789653041664 0.0002664731869509984 0.00027704947428224127 0.0002724138811229982 0.00014890682644934532 2.531581349806444e-06 -0.00023200558437133035 -0.0003823878489481068 -0.0007240038337755244 -0.0010585803983407741 -0.0014414848713542262
-0.20182013213813874 0.00010768981110978417 7.473888605089333e-05 0.00011805062162503801 0.00014305543399761238 0.0001890133708676808 0.00023323205538091556 0.0002155239608497926 0.00018999475948516006 0.00011861436770363989 -0.00017119339524193408 -0.000448198071287335 -0.0008475480708886413 -0.0011014598244868843 -0.0015651545562615505 -0.0020164921583756155 -0.0025930497409861015
-0.1604274488650078 6.92325280524045e-05 3.491257223528437e-05 8.368529910418757e-05 0.00010840483609806845 0.00015833098249923156 0.0002025777056189174 0.00018013729101971183 0.00014202327234862642 6.167142136559208e-05 -0.0002430936935046858 -0.0005148343477506787 -0.0008544433589341798 -0.0010593265540207542 -0.001511720786858483 -0.002023983499597765 -0.0027145610777806885
-0.12263888378651014 3.9366993224758355e-05 1.2167443330367999e-05 6.616818875577599e-05 0.00010027031598477779 0.00016844751700721057 0.00022120382943313755 0.00019587279185731066 0.00013429549760719353 3.9286315632467424e-05 -0.0003042618254441998 -0.0006109681750601183 -0.001050417781369182 -0.0012693356237963975 -0.0017442751199477791 -0.0022993396807936928 -0.0029944794562461277
