logk z300 z275 z250 z225 z200 z175 z150 z125 z100 z075 z050 z0375 z025 z0125 z000
-1.5028501208901086 -7.574389278519165e-05 -9.188220421117153e-05 -9.178154066094388e-05 -9.285309175532549e-05 -9.607524548398814e-05 -0.00010108940487600587 -0.00010772268166752922 -0.00011810649177182129 -0.00013441217854876888 -0.0001503379768648976 -0.0001479868705086844 -0.0001451733698950562 -0.0001444662069988428 -0.00014196985354790766 -0.0001117667262116527
-1.326758866442435 -3.5794315152344654e-05 -5.317714835127652e-05 -5.488093300549627e-05 -5.7945439521443405e-05 -6.268636218166224e-05 -6.891954445739773e-05 -8.082311818078754e-05 -9.784494138886405e-05 -0.0001203011993394208 -0.00014135832177118962 -0.00014508170860426235 -0.00014619655970549603 -0.00014916375678316658 -0.00014963487254416338 -0.00012130832615833259
-1.2018201321381388 -6.470062053494331e-05 -8.40474833492999e-05 -8.79736055172032e-05 -9.448825892003273e-05 -0.00010434675608888372 -0.00011868531356626638 -0.00013732609170342272 -0.00016011902204394687 -0.00018687295222673614 -0.00021641048838027881 -0.00024003082662413282 -0.0002503906627375526 -0.0002612045688007989 -0.0002677608559728429 -0.00024587898694461636
-1.1049101205124847 -0.00011415071880935348 -0.00013460036911065788 -0.00014075006972909807 -0.0001515196401055629 -0.00016870208273506916 -0.00019365713595917113 -0.000222817081961105 -0.000258411602653967 -0.00030253424512375536 -0.00035261804404443977 -0.00039337137424056985 -0.0004095187303046762 -0.0004256681162694239 -0.00043574913655031075 -0.0004182996442184723
-1.0257288707784538 -7.562117819714724e-05 -9.834996310733903e-05 -0.00010763718339020076 -0.0001223209146870307 -0.00014378709439033326 -0.0001735251164960569 -0.00021344732318575433 -0.00026214014811621494 -0.00031915738973881347 -0.0003823560724041203 -0.0004318144331325891 -0.00045271503465650354 -0.0004724078532817909 -0.0004864670178413008 -0.00047250698952540696
-0.9587820943135766 -0.00010474014861283913 -0.0001298855825403381 -0.00014271985289605998 -0.00016302369605075763 -0.00019319791258332592 -0.00023591534555667977 -0.0002899941748207434 -0.0003563968364980915 -0.00043627774448606427 -0.0005239030087961421 -0.00060262041566437 -0.0006370147951162556 -0.0006697653352739969 -0.0006920953836508364 -0.0006877269625020826
-0.900790122650135 -0.00013584352590253777 -0.0001627030399253498 -0.0001790657448835117 -0.00020521040614644392 -0.00024447113295934764 -0.00029974210519735075 -0.0003678148084302168 -0.0004526114562548558 -0.0005534797167032074 -0.000664734647785504 -0.0007650867529161808 -0.0008070670574459849 -0.000845202932442805 -0.0008746644210152547 -0.000878538772326957
-0.8496376117227724 -0.00013555762843108128 -0.0001667856936014016 -0.00018847211208709966 -0.00022252455348043766 -0.00027258836613521675 -0.0003421314199621481 -0.0004280578498069294 -0.0005346286487926049 -0.0006614205041527443 -0.000801811274812352 -0.0009330815416915677 -0.000988845603945586 -0.001039491818210066 -0.0010756577460036575 -0.001088301755648453
-0.8038801303781126 -9.433176614989739e-05 -0.0001333714471454959 -0.00016443147646662322 -0.00020930193758646952 -0.0002726832641423463 -0.0003592946472730383 -0.0004728385903760371 -0.0006132973781489953 -0.0007772694254752833 -0.0009555832753734426 -0.001120664354932755 -0.0011941729982481793 -0.001259984767059367 -0.0013095468741942792 -0.0013415118038204194
-0.7624874276256768 -0.00014170690509738974 -0.00018314914451856863 -0.00021886622208619003 -0.0002725847712314501 -0.0003493154547796612 -0.00045322375336888414 -0.0005835474982654469 -0.0007401846441384355 -0.0009190216044302633 -0.0011175483808216933 -0.0013102236616829236 -0.0013901282588083634 -0.001460259594352946 -0.0015167093794588677 -0.0015510803704541132
