logk z350 z325 z300 z275 z225 z200 z175 z150 z125 z100 z075 z050 z0375 z025 z0125 z000
-2.206724076691547 3.227052123605251e-05 3.2684314428915455e-05 3.11043012068318e-05 3.120228611066878e-05 3.1357020443214306e-05 3.0116235668934686e-05 2.696928557865667e-05 2.3263212593495336e-05 1.9465797763619864e-05 1.4467446377345357e-05 9.845701373481672e-06 5.11844815378612e-06 3.609560679057122e-06 2.1019572515676044e-06 -4.910547025203261e-08 4.798816724572273e-05
-2.097293484794304 4.554752288479401e-05 4.613156225569953e-05 4.390148707765336e-05 4.403978573162407e-05 4.42581821281721e-05 4.2506903539016036e-05 3.806520951722539e-05 3.2834353688477036e-05 2.7474575406570147e-05 2.0419761432935403e-05 1.3896500318206844e-05 7.2243219349909385e-06 5.0946356407076715e-06 2.9667616868758535e-06 -6.930884424557324e-08 6.773185130279134e-05
-1.98786289289706 6.104449771861865e-05 6.182724917878044e-05 5.8838418821026005e-05 5.902377186180842e-05 5.93164749000077e-05 5.69693456804713e-05 5.101642083611008e-05 4.400583175287686e-05 3.682245596469768e-05 2.7367329796626752e-05 1.8624610697649304e-05 9.68230709262896e-06 6.8280216804106276e-06 3.976165234808845e-06 -9.289031140355341e-08 9.077676634114858e-05
-1.8784323009998167 7.876144573752623e-05 7.977137519815802e-05 7.591509643694957e-05 7.615424450122165e-05 7.653189875872093e-05 7.350356209330031e-05 6.58229195353106e-05 5.67776467866947e-05 4.750943943800236e-05 3.5310151468419336e-05 2.4030032511809e-05 1.249240362670016e-05 8.80971879816597e-06 5.130167895366569e-06 -1.1984987172597284e-07 0.00011712291236079418
-1.7690017091025734 9.869836694151684e-05 9.996394031383231e-05 9.513151992542408e-05 9.543120364986382e-05 9.590445370431185e-05 9.210955277750313e-05 8.2484705614827e-05 7.114979878993058e-05 5.953552582648421e-05 4.424822644831317e-05 3.0112765760685943e-05 1.565461153720455e-05 1.1039726993973704e-05 6.428769668549028e-06 -1.501875252128316e-07 0.00014677028936172822
-1.6595711172053298 0.00012085526133059049 0.00012240494452580336 0.00011648768928644961 0.00011685464930773497 0.00011743413973678051 0.00011278731773307977 0.00010100177907465932 8.712228776258454e-05 7.290071513014326e-05 5.4181554736308276e-05 3.687281044428015e-05 1.9168930824142127e-05 1.3518046267833836e-05 7.871970554356225e-06 -1.8390327186412978e-07 0.00017971889734395076
-1.5501405253080864 0.00014523212890474711 0.0001470943878340711 0.00013998360452002607 0.00014042458147483502 0.0001411209568561268 0.00013553685696003018 0.00012137413991480748 0.00010469511370465653 8.760500734897947e-05 6.511013633240463e-05 4.43101665625916e-05 2.3035361487512886e-05 1.624467661974636e-05 9.459770552788154e-06 -2.2099711167986727e-07 0.0002159687363074617
-1.440709933410843 0.00017182896966398676 0.0001740322702386356 0.00016561926562615352 0.00016614100015116404 0.00016696490506235085 0.00016035817045835442 0.00014360178813527155 0.0001238682766161466 0.00010364840248299289 7.703397123660224e-05 5.2424834115620315e-05 2.725390352731684e-05 1.9219618049711273e-05 1.119216966384482e-05 -2.614690446600441e-07 0.00025551980625226114
-1.3312793415135995 0.00020064578360830945 0.00020321859173949683 0.00019339467260483196 0.000194003905336722 0.00019496598435545258 0.0001872512582280525 0.00016768472373605148 0.0001446417764970547 0.00012103090053218346 8.995305944890111e-05 6.121681310336629e-05 3.182455694355398e-05 2.2442870557728586e-05 1.3069167887526221e-05 -3.0531907080466044e-07 0.000298372107178349
-1.2218487496163564 0.00023168257073771507 0.0002346533523366547 0.00022330982545606132 0.00022401329703150888 0.0002251241947354319 0.0002162161202691243 0.00019362294671714726 0.0001670156133473808 0.00013975250149655117 0.00010386740096930119 7.068610352582948e-05 3.67473217362243e-05 2.5914434143798283e-05 1.5090765223832355e-05 -3.5254719011371586e-07 0.0003445256390857253
