logk z350 z325 z300 z275 z225 z200 z175 z150 z125 z100 z075 z050 z0375 z025 z0125 z000
-3.3010299956639813 -2.9596368832337335e-23 1.9730912554891556e-23 9.865456277445778e-24 6.576970851630519e-24 -1.64424271290763e-23 -6.576970851630519e-24 0.0 -3.2884854258152597e-24 6.576970851630519e-24 -6.576970851630519e-24 9.865456277445778e-24 -6.576970851630519e-24 3.2884854258152597e-24 -6.576970851630519e-24 9.865456277445778e-24 3.2884854258152597e-24
-3.191599403766738 -1.1061237117850605e-07 -1.1158587591801158e-07 -1.1728557248704743e-07 -1.1899989447003196e-07 -1.199321587360348e-07 -1.25533531203189e-07 -1.2485915809244995e-07 -1.2856881685876685e-07 -1.3019514715663737e-07 -1.3166010642954088e-07 -1.2788537523400838e-07 -1.1279796919415347e-07 -1.0129941769282553e-07 -8.461275254155135e-08 -7.025531338593698e-08 -6.836527945541515e-08
-3.0821688118694945 -9.487385596325326e-08 -9.570884528182023e-08 -1.0059755877348102e-07 -1.020679579264459e-07 -1.0286757468495201e-07 -1.0767195414977438e-07 -1.0709353442427647e-07 -1.1027536325335374e-07 -1.1167029064515377e-07 -1.1292680773785017e-07 -1.0968916533013971e-07 -9.674847549378923e-08 -8.688599892539053e-08 -7.257360105161036e-08 -6.025901453711738e-08 -5.86379046650524e-08
-2.9727382199722507 4.7215545645759054e-08 4.7631091908574865e-08 5.006404114070012e-08 5.079580963075912e-08 5.119375215324928e-08 5.3584731160244754e-08 5.329687100452142e-08 5.488036081624029e-08 5.5574569534451814e-08 5.619989607507309e-08 5.4588629711606955e-08 4.814848110109358e-08 4.324025630230578e-08 3.6117454469823564e-08 2.998889654645937e-08 2.918212437108879e-08
-2.8633076280750074 3.156558336485298e-07 3.184339356531726e-07 3.346992272554949e-07 3.395914082015818e-07 3.422518217785677e-07 3.5823652472686724e-07 3.563120581939424e-07 3.668983553500139e-07 3.7153943338217794e-07 3.7572000500922763e-07 3.6494800989123036e-07 3.218929005904938e-07 2.8907934799026236e-07 2.414604140227496e-07 2.004884198647925e-07 1.950948076530077e-07
-2.753877036177764 3.246588029768793e-07 3.275161405427677e-07 3.44245342219932e-07 3.492770553726543e-07 3.520133478635737e-07 3.684539580850035e-07 3.664746029318718e-07 3.7736283687616993e-07 3.821362852899971e-07 3.8643609297772094e-07 3.753568646920957e-07 3.3107376025506395e-07 2.9732431680117903e-07 2.483472206954818e-07 2.0620664491347688e-07 2.0065919893676362e-07
-2.6444464442805207 -5.427305925489756e-07 -5.475071903064468e-07 -5.754733179945538e-07 -5.838848091843006e-07 -5.884590564598064e-07 -6.159427471699529e-07 -6.126338684786167e-07 -6.308356779050567e-07 -6.38815429146614e-07 -6.460033974160971e-07 -6.274823036483941e-07 -5.534544464313888e-07 -4.97035660690871e-07 -4.1516087969913436e-07 -3.4471467754840237e-07 -3.354410382246935e-07
-2.5350158523832773 -4.040878212192075e-07 -4.076442173523171e-07 -4.2846628222312064e-07 -4.347290232492083e-07 -4.381347601666607e-07 -4.5859762857797824e-07 -4.561340166139277e-07 -4.696860986493864e-07 -4.756273894801263e-07 -4.809791615690476e-07 -4.671893576959409e-07 -4.1207222233812674e-07 -3.700658484231322e-07 -3.0910631837643243e-07 -2.566558895060774e-07 -2.4975123964749694e-07
-2.425585260486034 6.339204659546309e-06 6.394996301249675e-06 6.721646409763534e-06 6.81989435243679e-06 6.87332249899955e-06 7.194337644641205e-06 7.155689262725833e-06 7.368290130840427e-06 7.461495262349459e-06 7.5454522063141845e-06 7.329122031593993e-06 6.464461472840016e-06 5.805478481347864e-06 4.8491642431463055e-06 4.026338150325748e-06 3.918020140582262e-06
-2.3161546685887906 2.0055831093828733e-05 2.0232343417147596e-05 2.1265791579018998e-05 2.1576626178845915e-05 2.1745660930154237e-05 2.2761281325033657e-05 2.263900645596515e-05 2.3311628232718584e-05 2.3606508501619237e-05 2.3872129565734092e-05 2.3187709093813706e-05 2.0452115742406358e-05 1.8367240386446726e-05 1.534167521477948e-05 1.2738436792376949e-05 1.2395742744068604e-05
-2.206724076691547 4.0745791481628166e-05 4.110439713034154e-05 4.320396922554337e-05 4.3835466455978264e-05 4.41788805332975e-05 4.624223341259948e-05 4.5993817563104135e-05 4.736032820698519e-05 4.795941232832931e-05 4.849905291669078e-05 4.7108571828963314e-05 4.1550890586360985e-05 3.731521986687353e-05 3.116842659652315e-05 2.5879640036647583e-05 2.5183416570811584e-05
-2.097293484794304 6.84090858229443e-05 6.901115744083121e-05 7.253617934933634e-05 7.359641518383353e-05 7.417298130842901e-05 7.763719390733834e-05 7.722012258414246e-05 7.95143900536399e-05 8.052020674247933e-05 8.14262222591839e-05 7.909171023704247e-05 6.976078600470361e-05 6.264941692262802e-05 5.232941838837712e-05 4.344994788313747e-05 4.2281041620811016e-05
-1.98786289289706 0.00010304571411777761 0.00010395262434861709 0.0001092624219503984 0.00011085947236241218 0.00011172796325554928 0.00011694616280925077 0.00011631792151908063 0.00011977381377268327 0.00012128889174406984 0.000122653637593214 0.00011913712431805171 0.00010508180199743471 9.436983155371062e-05 7.882465059034172e-05 6.54493603318469e-05 6.368861789406719e-05
-1.8784323009998167 0.00014465567636612767 0.00014592879785369877 0.00015338269702872912 0.00015562463799171386 0.0001568438263746579 0.00016416914011833632 0.00016328721436791822 0.0001681385993641148 0.00017026546733310042 0.00017218129891878063 0.0001672448140719906 0.00014751393856455387 0.00013247646376012096 0.00011065412320241665 9.187787738277562e-05 8.940614539057988e-05
-1.7690017091025734 0.0001885018146677386 0.0001901611316078592 0.00019985853210753118 0.00020275654712650633 0.00020425223543067746 0.0002137079928439273 0.00021245753569046732 0.00021862025892738796 0.00022119327134456727 0.00022338929615009265 0.000216874356600398 0.00019149364714671072 0.00017219648833102368 0.00014413439683949407 0.00011978316560751352 0.00011569625285757477
-1.6595711172053298 0.0002264416983053572 0.00022843605464960742 0.0002400295840175611 0.00024342831365600475 0.00024489774926033915 0.00025594040925771536 0.00025408224563357596 0.000260925521928144 0.0002633180837857084 0.0002648990431469061 0.000256783791758906 0.00022745806122342543 0.000205326168041893 0.00017293421748261421 0.00014409062734619353 0.00013613498586264333
-1.5501405253080864 0.0002583347105379108 0.00026061172167239063 0.0002737462918629001 0.0002774875005498164 0.000278623983772753 0.00029070021562561504 0.00028799302336282134 0.0002948766274240081 0.00029645418328895306 0.00029651403597119374 0.00028677897508946974 0.00025524203365717647 0.00023172382741114522 0.00019694424673665116 0.0001647126261902339 0.0001506114051090999
-1.440709933410843 0.0002841808513653996 0.0002866881326762089 0.0003010086556435483 0.00030493410780794137 0.00030543093896791897 0.00031798741194762623 0.0003141898688782034 0.00032047357541498047 0.0003206015698543014 0.0003182342746229556 0.00030685990659208936 0.00027484556444796397 0.0002513894664387805 0.00021616448460160494 0.00018164916213963476 0.00015912551059694453
-1.3312793415135995 0.00030398012078782356 0.0003066652876610623 0.00032181667535950557 0.00032576813543037963 0.0003253186148458372 0.0003378019982237492 0.0003326727821797223 0.00033771636590106114 0.00033576024348175315 0.0003300597591021917 0.0003170265862667648 0.00028626865359578796 0.00026432308512479877 0.00023059493107747557 0.0001949002351943961 0.0001616773023261772
-1.2218487496163564 0.00031773251880518267 0.0003205431866269508 0.00033617035101077205 0.0003399895834171311 0.0003382870114065075 0.0003501439744539837 0.000343441763267378 0.0003466049988822499 0.00034193020417130855 0.0003319904894089021 0.000317279014113496 0.00028951130110064827 0.0002705246834692 0.000240235586164263 0.00020446584535451786 0.00015826678029679797
-1.2018201321381388 0.000319594914961315 0.0003224228814217403 0.0003380986826199503 0.00034187658304268923 0.00033991146638954664 0.0003515938736342788 0.00034457763776925705 0.0003473274091071267 0.0003420863290270252 0.0003312726359701339 0.000316251877230929 0.00028921915737425047 0.0002709309131009476 0.0002414815215541693 0.00020581760250683534 0.0001569970743196691
-0.900790122650135 0.00032455966004101927 0.000326546770562174 0.0003407165472757541 0.0003419987468798352 0.0003303982596055855 0.0003336951462656763 0.0003152469485688765 0.00030380077668142014 0.00028036302065230696 0.0002448805024432107 0.00020812577387100634 0.0001654469028475204 0.00014143352001937495 0.00010988764456715003 6.609100020483952e-05 -2.208044971422873e-05
-0.7246988751144725 0.00030183281714743845 0.0003004026505858541 0.0003102388737208864 0.0003054546401215166 0.0002733053702427575 0.00026033588774519956 0.00021899821370348623 0.0001824427073663559 0.00012731017141976068 5.594842222439665e-05 -3.0555342250966725e-05 -0.00015071213662553226 -0.00021885797317125813 -0.00029302354282100007 -0.0003700450248806117 -0.00047335594194221516
