  0.10000E-02  0.17755E+00
  0.10088E-02  0.17756E+00
  0.10177E-02  0.17757E+00
  0.10267E-02  0.17758E+00
  0.10357E-02  0.17759E+00
  0.10449E-02  0.17760E+00
  0.10541E-02  0.17762E+00
  0.10634E-02  0.17763E+00
  0.10727E-02  0.17764E+00
  0.10822E-02  0.17765E+00
  0.10917E-02  0.17766E+00
  0.11014E-02  0.17768E+00
  0.11111E-02  0.17769E+00
  0.11209E-02  0.17770E+00
  0.11307E-02  0.17771E+00
  0.11407E-02  0.17773E+00
  0.11508E-02  0.17774E+00
  0.11609E-02  0.17775E+00
  0.11711E-02  0.17777E+00
  0.11815E-02  0.17778E+00
  0.11919E-02  0.17780E+00
  0.12024E-02  0.17781E+00
  0.12130E-02  0.17782E+00
  0.12237E-02  0.17784E+00
  0.12345E-02  0.17785E+00
  0.12453E-02  0.17787E+00
  0.12563E-02  0.17788E+00
  0.12674E-02  0.17790E+00
  0.12786E-02  0.17791E+00
  0.12898E-02  0.17793E+00
  0.13012E-02  0.17794E+00
  0.13127E-02  0.17796E+00
  0.13243E-02  0.17797E+00
  0.13359E-02  0.17799E+00
  0.13477E-02  0.17801E+00
  0.13596E-02  0.17802E+00
  0.13716E-02  0.17804E+00
  0.13837E-02  0.17806E+00
  0.13959E-02  0.17807E+00
  0.14082E-02  0.17809E+00
  0.14206E-02  0.17811E+00
  0.14331E-02  0.17812E+00
  0.14457E-02  0.17814E+00
  0.14585E-02  0.17816E+00
  0.14713E-02  0.17818E+00
  0.14843E-02  0.17820E+00
  0.14974E-02  0.17822E+00
  0.15106E-02  0.17823E+00
  0.15239E-02  0.17825E+00
  0.15373E-02  0.17827E+00
  0.15509E-02  0.17829E+00
  0.15646E-02  0.17831E+00
  0.15783E-02  0.17833E+00
  0.15923E-02  0.17835E+00
  0.16063E-02  0.17837E+00
  0.16205E-02  0.17839E+00
  0.16347E-02  0.17841E+00
  0.16491E-02  0.17843E+00
  0.16637E-02  0.17845E+00
  0.16784E-02  0.17848E+00
  0.16931E-02  0.17850E+00
  0.17081E-02  0.17852E+00
  0.17231E-02  0.17854E+00
  0.17383E-02  0.17856E+00
  0.17536E-02  0.17859E+00
  0.17691E-02  0.17861E+00
  0.17847E-02  0.17863E+00
  0.18004E-02  0.17866E+00
  0.18163E-02  0.17868E+00
  0.18323E-02  0.17870E+00
  0.18485E-02  0.17873E+00
  0.18648E-02  0.17875E+00
  0.18812E-02  0.17878E+00
  0.18978E-02  0.17880E+00
  0.19145E-02  0.17883E+00
  0.19314E-02  0.17885E+00
  0.19484E-02  0.17888E+00
  0.19656E-02  0.17891E+00
  0.19829E-02  0.17893E+00
  0.20004E-02  0.17896E+00
  0.20180E-02  0.17899E+00
  0.20358E-02  0.17901E+00
  0.20538E-02  0.17904E+00
  0.20719E-02  0.17907E+00
  0.20901E-02  0.17910E+00
  0.21085E-02  0.17913E+00
  0.21271E-02  0.17916E+00
  0.21459E-02  0.17919E+00
  0.21648E-02  0.17922E+00
  0.21839E-02  0.17925E+00
  0.22031E-02  0.17928E+00
  0.22226E-02  0.17931E+00
  0.22422E-02  0.17934E+00
  0.22619E-02  0.17937E+00
  0.22819E-02  0.17940E+00
  0.23020E-02  0.17944E+00
  0.23223E-02  0.17947E+00
  0.23427E-02  0.17950E+00
  0.23634E-02  0.17954E+00
  0.23842E-02  0.17957E+00
  0.24052E-02  0.17960E+00
  0.24264E-02  0.17964E+00
  0.24478E-02  0.17967E+00
  0.24694E-02  0.17971E+00
  0.24912E-02  0.17975E+00
  0.25131E-02  0.17978E+00
  0.25353E-02  0.17982E+00
  0.25576E-02  0.17986E+00
  0.25802E-02  0.17989E+00
  0.26029E-02  0.17993E+00
  0.26259E-02  0.17997E+00
  0.26490E-02  0.18001E+00
  0.26724E-02  0.18005E+00
  0.26959E-02  0.18009E+00
  0.27197E-02  0.18013E+00
  0.27437E-02  0.18017E+00
  0.27679E-02  0.18021E+00
  0.27923E-02  0.18026E+00
  0.28169E-02  0.18030E+00
  0.28417E-02  0.18034E+00
  0.28667E-02  0.18038E+00
  0.28920E-02  0.18043E+00
  0.29175E-02  0.18047E+00
  0.29432E-02  0.18052E+00
  0.29692E-02  0.18056E+00
  0.29953E-02  0.18061E+00
  0.30217E-02  0.18066E+00
  0.30484E-02  0.18070E+00
  0.30753E-02  0.18075E+00
  0.31024E-02  0.18080E+00
  0.31297E-02  0.18085E+00
  0.31573E-02  0.18090E+00
  0.31851E-02  0.18095E+00
  0.32132E-02  0.18100E+00
  0.32415E-02  0.18105E+00
  0.32701E-02  0.18110E+00
  0.32989E-02  0.18115E+00
  0.33280E-02  0.18121E+00
  0.33574E-02  0.18126E+00
  0.33870E-02  0.18131E+00
  0.34168E-02  0.18137E+00
  0.34469E-02  0.18142E+00
  0.34773E-02  0.18148E+00
  0.35080E-02  0.18154E+00
  0.35389E-02  0.18159E+00
  0.35701E-02  0.18165E+00
  0.36016E-02  0.18171E+00
  0.36333E-02  0.18177E+00
  0.36653E-02  0.18183E+00
  0.36976E-02  0.18189E+00
  0.37302E-02  0.18195E+00
  0.37631E-02  0.18202E+00
  0.37963E-02  0.18208E+00
  0.38298E-02  0.18214E+00
  0.38635E-02  0.18221E+00
  0.38976E-02  0.18227E+00
  0.39319E-02  0.18234E+00
  0.39666E-02  0.18241E+00
  0.40016E-02  0.18247E+00
  0.40368E-02  0.18254E+00
  0.40724E-02  0.18261E+00
  0.41083E-02  0.18268E+00
  0.41445E-02  0.18275E+00
  0.41811E-02  0.18282E+00
  0.42179E-02  0.18289E+00
  0.42551E-02  0.18297E+00
  0.42926E-02  0.18304E+00
  0.43305E-02  0.18312E+00
  0.43686E-02  0.18319E+00
  0.44071E-02  0.18327E+00
  0.44460E-02  0.18335E+00
  0.44852E-02  0.18342E+00
  0.45247E-02  0.18350E+00
  0.45646E-02  0.18358E+00
  0.46048E-02  0.18366E+00
  0.46454E-02  0.18375E+00
  0.46864E-02  0.18383E+00
  0.47277E-02  0.18391E+00
  0.47694E-02  0.18400E+00
  0.48114E-02  0.18408E+00
  0.48538E-02  0.18417E+00
  0.48966E-02  0.18426E+00
  0.49398E-02  0.18434E+00
  0.49833E-02  0.18443E+00
  0.50272E-02  0.18452E+00
  0.50716E-02  0.18462E+00
  0.51163E-02  0.18471E+00
  0.51614E-02  0.18480E+00
  0.52069E-02  0.18490E+00
  0.52528E-02  0.18499E+00
  0.52991E-02  0.18509E+00
  0.53458E-02  0.18518E+00
  0.53929E-02  0.18528E+00
  0.54404E-02  0.18538E+00
  0.54884E-02  0.18548E+00
  0.55368E-02  0.18558E+00
  0.55856E-02  0.18569E+00
  0.56348E-02  0.18579E+00
  0.56845E-02  0.18589E+00
  0.57346E-02  0.18600E+00
  0.57852E-02  0.18611E+00
  0.58362E-02  0.18621E+00
  0.58876E-02  0.18632E+00
  0.59395E-02  0.18643E+00
  0.59919E-02  0.18654E+00
  0.60447E-02  0.18666E+00
  0.60980E-02  0.18677E+00
  0.61517E-02  0.18689E+00
  0.62059E-02  0.18700E+00
  0.62606E-02  0.18712E+00
  0.63158E-02  0.18724E+00
  0.63715E-02  0.18735E+00
  0.64277E-02  0.18747E+00
  0.64843E-02  0.18760E+00
  0.65415E-02  0.18772E+00
  0.65992E-02  0.18784E+00
  0.66573E-02  0.18797E+00
  0.67160E-02  0.18809E+00
  0.67752E-02  0.18822E+00
  0.68349E-02  0.18835E+00
  0.68952E-02  0.18848E+00
  0.69560E-02  0.18861E+00
  0.70173E-02  0.18874E+00
  0.70792E-02  0.18887E+00
  0.71416E-02  0.18901E+00
  0.72045E-02  0.18914E+00
  0.72680E-02  0.18928E+00
  0.73321E-02  0.18941E+00
  0.73967E-02  0.18955E+00
  0.74619E-02  0.18969E+00
  0.75277E-02  0.18983E+00
  0.75941E-02  0.18997E+00
  0.76610E-02  0.19012E+00
  0.77285E-02  0.19026E+00
  0.77967E-02  0.19041E+00
  0.78654E-02  0.19055E+00
  0.79347E-02  0.19070E+00
  0.80047E-02  0.19085E+00
  0.80752E-02  0.19100E+00
  0.81464E-02  0.19115E+00
  0.82182E-02  0.19130E+00
  0.82907E-02  0.19145E+00
  0.83638E-02  0.19161E+00
  0.84375E-02  0.19176E+00
  0.85119E-02  0.19192E+00
  0.85869E-02  0.19207E+00
  0.86626E-02  0.19223E+00
  0.87389E-02  0.19239E+00
  0.88160E-02  0.19255E+00
  0.88937E-02  0.19270E+00
  0.89721E-02  0.19287E+00
  0.90512E-02  0.19303E+00
  0.91310E-02  0.19319E+00
  0.92115E-02  0.19335E+00
  0.92927E-02  0.19352E+00
  0.93746E-02  0.19368E+00
  0.94572E-02  0.19384E+00
  0.95406E-02  0.19401E+00
  0.96247E-02  0.19418E+00
  0.97095E-02  0.19434E+00
  0.97951E-02  0.19451E+00
  0.98815E-02  0.19468E+00
  0.99686E-02  0.19484E+00
  0.10056E-01  0.19501E+00
  0.10145E-01  0.19518E+00
  0.10235E-01  0.19535E+00
  0.10325E-01  0.19552E+00
  0.10416E-01  0.19569E+00
  0.10508E-01  0.19585E+00
  0.10600E-01  0.19602E+00
  0.10694E-01  0.19619E+00
  0.10788E-01  0.19636E+00
  0.10883E-01  0.19653E+00
  0.10979E-01  0.19670E+00
  0.11076E-01  0.19686E+00
  0.11173E-01  0.19703E+00
  0.11272E-01  0.19720E+00
  0.11371E-01  0.19736E+00
  0.11471E-01  0.19753E+00
  0.11573E-01  0.19769E+00
  0.11675E-01  0.19786E+00
  0.11777E-01  0.19802E+00
  0.11881E-01  0.19818E+00
  0.11986E-01  0.19834E+00
  0.12092E-01  0.19850E+00
  0.12198E-01  0.19865E+00
  0.12306E-01  0.19881E+00
  0.12414E-01  0.19896E+00
  0.12524E-01  0.19912E+00
  0.12634E-01  0.19927E+00
  0.12745E-01  0.19941E+00
  0.12858E-01  0.19956E+00
  0.12971E-01  0.19970E+00
  0.13086E-01  0.19984E+00
  0.13201E-01  0.19998E+00
  0.13317E-01  0.20011E+00
  0.13435E-01  0.20024E+00
  0.13553E-01  0.20037E+00
  0.13673E-01  0.20050E+00
  0.13793E-01  0.20062E+00
  0.13915E-01  0.20073E+00
  0.14037E-01  0.20085E+00
