1	0.47550521297747200266670120072376448661088943481445
2	0.52142495589707005265722727926913648843765258789062
3	0.47910530882962648613343503711803350597620010375977
4	0.40312600315628049907346053259971085935831069946289
5	0.32646446010880819654786932915158104151487350463867
6	0.26105329528681647799359666350937914103269577026367
7	0.20814189156828866167359137762105092406272888183594
8	0.16591055972938140161687670115497894585132598876953
9	0.13227525453929925292051450469443807378411293029785
10	0.10548223451854424337348348217346938326954841613770
11	0.08413108650043840675003536944132065400481224060059
12	0.06711089189869282045641796230484033003449440002441
13	0.05353973614340340470008072770724538713693618774414
14	0.04271661686151374121012125328888942021876573562622
15	0.03408379202049765382964707782775803934782743453979
16	0.02719719183344843430050197241598652908578515052795
17	0.02170307006430212751202368792746710823848843574524
18	0.01731952393223884500983444922894705086946487426758
19	0.01382183712357229650458112502064977888949215412140
20	0.01103083796912854644411972060424886876717209815979
