logk z300 z275 z250 z225 z200 z175 z150 z125 z100 z075 z050 z0375 z025 z0125 z000
0.12039915831691626 -0.019692997837752347 -0.021993688640478307 -0.02523617990415119 -0.029033040278717802 -0.03361726429250985 -0.03802122137035326 -0.04204910161296065 -0.04568599913282613 -0.04791923109908724 -0.04856164005466612 -0.04742094063300368 -0.046703013388913736 -0.044729141969343036 -0.04181982207011016 -0.038096936196511576
0.14060255936626673 -0.02061770425536984 -0.02315031378053182 -0.02663770652932122 -0.03065543701078817 -0.03550522696952702 -0.04018715001256205 -0.044549267804377596 -0.04839388938763367 -0.05072321828883821 -0.051327917356314506 -0.04929631876036356 -0.04807630395733433 -0.045220856973747385 -0.04159441230130774 -0.03795962867822967
0.15990769816953163 -0.021056826781847168 -0.023573120005027443 -0.027136926763993492 -0.03134161715295881 -0.036595004672621216 -0.041857527441894006 -0.04678304158474373 -0.05083778215318568 -0.05317558822407071 -0.05392897902328364 -0.05191842086068557 -0.05030535460635686 -0.04712852683965158 -0.0434180991818536 -0.039448231222692406
0.17839111763748042 -0.02198928788051544 -0.0248230425439909 -0.028723860711351298 -0.0332372974189011 -0.03870175283231282 -0.04390057303674094 -0.048870011285289276 -0.0530543254426773 -0.055283493826779884 -0.05503828085312612 -0.052974056977867355 -0.05170585152836433 -0.04845596440203347 -0.04399958232425366 -0.04009748224427068
0.19611986962188743 -0.022614286627763217 -0.02567935921077019 -0.029809737248383768 -0.03447859793839492 -0.04009710219161148 -0.045343997614353725 -0.05047931980875053 -0.055175167013089096 -0.05784146463574617 -0.05765173265075589 -0.05517155252972651 -0.053804003161530105 -0.05050651324511868 -0.04589614264682677 -0.04197003379124062
0.21315322168130413 -0.023576708196479987 -0.026939143917597965 -0.03142368981948781 -0.03640762403500054 -0.04235535163370424 -0.04774719506609077 -0.052790283483072756 -0.05726168822649747 -0.06013971248405295 -0.05933863786325585 -0.05697599762095357 -0.05551262356958061 -0.05235374177119578 -0.048094757000623316 -0.04389050118987507
0.22954362408483545 -0.024331605648582173 -0.02785855782943805 -0.03259512802696211 -0.037957680465749113 -0.044499346533320716 -0.05036624640495038 -0.05586867537320175 -0.060017589364150935 -0.0622931066589124 -0.06202010200995603 -0.059793479666724804 -0.05786724150502608 -0.05430283686648589 -0.04918815766299323 -0.04450530779275882
0.2453379031538012 -0.02490077364852717 -0.028518838520001002 -0.03337512146711209 -0.038759978395692764 -0.04526806167514145 -0.05103373009904137 -0.05651342146619025 -0.060988648019122786 -0.06356852825736459 -0.06324003528821799 -0.060870124438602874 -0.059489494047204806 -0.05619547186512433 -0.05113057358450638 -0.04633243219861796
0.26057785694204405 -0.025837989222222493 -0.02980707064388092 -0.0350242540539258 -0.04065531268260104 -0.04757549660528841 -0.05355169204871878 -0.0590663373022285 -0.06359838889358066 -0.06587464012494246 -0.06571424733878793 -0.06412101050521017 -0.06291805568209655 -0.0587919298375135 -0.05341987541924619 -0.04845219031912037
0.27530112488552744 -0.02673541296481423 -0.03068365144207725 -0.03601841865466046 -0.041926270970593406 -0.04903852052575217 -0.055046416083228716 -0.06053133455128605 -0.06518844822294952 -0.06792309902500097 -0.06693221062861897 -0.06489090862957456 -0.06422933311167867 -0.06045035081244932 -0.055064617308053496 -0.0504494332511606
0.2895415521085051 -0.027257023011727357 -0.03158394401384431 -0.037222178343747775 -0.043121635164828115 -0.05029682038603988 -0.05654670773673002 -0.06226943381500596 -0.06682548862502141 -0.06960070919434912 -0.06886161133132838 -0.06571491155312133 -0.06502278879934534 -0.061093892236961066 -0.05553812373391211 -0.0511630712818035
