logk z353 z302 z248 z224 z201 z174 z149 z126 z100 z074 z050 z027 z000
1.2261634952508487 -0.05090594989675534 -0.0477352659910044 -0.049982595606800885 -0.05101840292478952 -0.05341637688803218 -0.06062266060622586 -0.0670794072624555 -0.07411459391795971 -0.07952765372537546 -0.09275123639849853 -0.0995878261853626 -0.10351993226159907 -0.09966645798613989
1.2318694092668492 -0.05061967083722223 -0.047177139759128926 -0.04946013486738279 -0.05047930462511422 -0.05286488169725149 -0.06027802339428335 -0.06632882770400854 -0.07330859972641815 -0.07842310692097763 -0.09194613452810953 -0.09903778394836615 -0.10370375894126209 -0.09930541412289322
1.2375080029598597 -0.05012565574146774 -0.04659884129681448 -0.04872167353677412 -0.049614038973324476 -0.05245537832516526 -0.05894793736013452 -0.0659281430320452 -0.07210205799578753 -0.0784520433416135 -0.09149964492686997 -0.09805289620776422 -0.10347936254401326 -0.09966945181086108
1.2430731128638788 -0.04974043874381728 -0.04615755400241628 -0.04806134931839546 -0.04931138869641219 -0.051705777330030636 -0.057917187646397486 -0.06523905668949112 -0.07139620981356339 -0.07749166982794761 -0.09142785906030267 -0.09730278419491364 -0.10300302581298025 -0.10057516204535341
1.2485648943737966 -0.04909525168773669 -0.04602182024830627 -0.047436219470296345 -0.048777946805933885 -0.05075118584996404 -0.057332633020911856 -0.06510471279723386 -0.0709821661365438 -0.07633774511598472 -0.09164307801007321 -0.096637136620854 -0.10361390224006009 -0.10178641584510104
1.2539912220518645 -0.048777404112039395 -0.04538330121626611 -0.046789773461636194 -0.04825575537994273 -0.050445987412475274 -0.05622314686876401 -0.06394364932105005 -0.07062636339768477 -0.07590701937378896 -0.09222638741614002 -0.09695284588643038 -0.102832280618452 -0.10202429851307115
1.2593501126475255 -0.04855666480599771 -0.04481324456178462 -0.04636491980393092 -0.04726958989158448 -0.04955854680065514 -0.056074398482152614 -0.06407218694864728 -0.0698874092729891 -0.07543389090738589 -0.09153708208102902 -0.0962994266331485 -0.10218892910163849 -0.10199100207150102
1.2646446776080178 -0.0482340889289388 -0.044385354906629745 -0.045758567528589235 -0.04673603674564761 -0.048797447967971336 -0.05494988911455849 -0.06332095408257118 -0.06932894354534923 -0.07521014968601955 -0.09116195129430962 -0.09625175623191266 -0.10168428645087924 -0.10288468251046425
1.2698738652153112 -0.04783215997085876 -0.04411245602163012 -0.04526838308232788 -0.04600482090007968 -0.048573986991986354 -0.05426443925437468 -0.06243282044376628 -0.0688093016438865 -0.07501552547245623 -0.0903755589802412 -0.09644203036852236 -0.10159646059933347 -0.10295908137421672
1.2750361618643986 -0.047545361189827336 -0.04360193750205457 -0.044438948152369435 -0.045162729979426545 -0.04786414718395774 -0.053845652361976325 -0.06202927556208729 -0.06743560671894053 -0.07415476277200736 -0.09008251085155085 -0.0958478302157619 -0.10205585808721107 -0.10482647272672854
1.2801391246749505 -0.047062593884993516 -0.043012055090933234 -0.04398772383880021 -0.044812262748689095 -0.04692466004701252 -0.053016025722599155 -0.061308650454498986 -0.0670936387880923 -0.07322489887246987 -0.08989111433260184 -0.09483384697725217 -0.10153063408571181 -0.10528278130388993
1.285191564005013 -0.046536806079407474 -0.04251558865371147 -0.043375469069459584 -0.04416724692441321 -0.04625401107193599 -0.05220163419839512 -0.06080633348278355 -0.06629088464049368 -0.07270284948347325 -0.08899052584497638 -0.09469234012900793 -0.10066308405721361 -0.1054049659584603
1.2901842008563347 -0.04589195097819952 -0.0424457367025154 -0.04310275953585011 -0.04322708042592122 -0.04540180539748748 -0.051445775129089176 -0.05985377325240793 -0.0656833437001551 -0.07202638315440163 -0.08867978352140252 -0.09459475660083703 -0.10118000863012747 -0.10647792669625163
1.2951143144312787 -0.045551419089584294 -0.041877720351868736 -0.04257626004092762 -0.043078822855751465 -0.044896534739365515 -0.05058409391027796 -0.05909067669110182 -0.06513209875489591 -0.07141124512393239 -0.0880616848404662 -0.09385628325174517 -0.10154218402663436 -0.10652918903382184
1.2999947159144205 -0.04510020809456729 -0.041090758283943055 -0.04191818482343226 -0.04213866967589235 -0.04400986045438145 -0.04990116565059731 -0.058922924686689596 -0.06494014147885711 -0.07091275991766553 -0.08752079468744986 -0.09411957185671459 -0.1009710801714946 -0.10614613930834522
1.3048170139904072 -0.04461612200921845 -0.040854699444248486 -0.041337424862753235 -0.0413284610330414 -0.042892725512015756 -0.049549836551713425 -0.05783231181863715 -0.0636670653608929 -0.07006184101991648 -0.08616283213708358 -0.09330008057826703 -0.10055019402430822 -0.10729436437740925
1.3095842332621557 -0.04430800870630645 -0.04048602408963648 -0.040774249680334836 -0.04056085032064045 -0.04304057824987336 -0.048847762601378526 -0.056842638200332134 -0.06277343482283355 -0.06871160032380473 -0.08574959026435461 -0.09304170611014798 -0.10037160508642227 -0.10734815593333911
1.3143044780089208 -0.04417263246972056 -0.039593162279757815 -0.04040691717040236 -0.04027200733485412 -0.04216111287327834 -0.048053917466484485 -0.05663628641333212 -0.06273530960498366 -0.06836701582637844 -0.08538245660268097 -0.09207564258942694 -0.09980287114049623 -0.10730024341485897
1.3189701601422796 -0.04360670443933343 -0.03924388424540473 -0.039787802785538236 -0.04014226762105939 -0.041737444445586004 -0.04718938373495302 -0.055937707601599176 -0.06203979124429334 -0.06801545730795501 -0.08454180174147102 -0.09286656486856258 -0.09881609272864521 -0.10753169067291322
1.323589923064742 -0.04343202374477871 -0.038578779492251955 -0.03906613582720942 -0.03921763118830696 -0.041114167694344804 -0.046588915234718246 -0.05526452173416418 -0.06139001366122406 -0.06724282274982547 -0.08439601999621456 -0.0929355526417158 -0.09847848847574442 -0.10756477458251464
1.3281603304339265 -0.04279470801822757 -0.03815134855301926 -0.03834196120122707 -0.038144190847473745 -0.040376130943016085 -0.045746391068972804 -0.05432020362849545 -0.06073317120432739 -0.06658562517391005 -0.08370624138053921 -0.0920424158050352 -0.09774189628436902 -0.10752570922894797
1.332679800930189 -0.04258220225175479 -0.03772706243994982 -0.03804450362755807 -0.037155414275050404 -0.03957137305254299 -0.04502890292316177 -0.05366286176913861 -0.059891114907885075 -0.06594114434091682 -0.08318411018586838 -0.09091758684729341 -0.09856914237559199 -0.10680459889965065
1.3371531028900965 -0.04204839949899147 -0.03754653397423414 -0.03745659261922481 -0.03640960546044466 -0.03883286755489143 -0.04414763176106939 -0.053116207986032025 -0.058645431067318184 -0.06534568784928547 -0.08299452670883202 -0.09053889049531458 -0.09729672354093251 -0.10744855330596108
1.3415845741892947 -0.04176339505872781 -0.036873795305040064 -0.036925355794821625 -0.035489184043666244 -0.038337753863022274 -0.04368744008472555 -0.052360758695285024 -0.05784306769750027 -0.0644154834246961 -0.08226329850233442 -0.0893664795796673 -0.09698459656152814 -0.1076530697330775
1.3459689211369008 -0.041364315760287755 -0.0364905100426771 -0.03641700741262534 -0.0350807081306307 -0.037747523528653126 -0.04299926001403621 -0.05167225461612414 -0.057603806581361564 -0.06384048737864625 -0.08083595932255724 -0.08964776187861734 -0.09658473428294663 -0.10918145301906593
1.3503044933611406 -0.04092954648708291 -0.03592422681071212 -0.03596047858348002 -0.03434199581195357 -0.03709015888876646 -0.04231535046646957 -0.05113002080137794 -0.05661542903433046 -0.06282753991077933 -0.08086263026729322 -0.08908527891215011 -0.0956351327620579 -0.10961441368291068
1.3546062092862714 -0.04051789469800639 -0.035518430360276666 -0.0357640651893628 -0.033851839485971764 -0.03637875861842473 -0.04159782936766732 -0.04998842619967735 -0.05580138806810663 -0.06234116279472631 -0.0794500332476173 -0.08821783229387195 -0.09466263819178071 -0.10943670624186323
1.3588660714867766 -0.04045469509382453 -0.0351084459334067 -0.035034536103730606 -0.033462356105297915 -0.03550716068536811 -0.04084087567261687 -0.049567648134581484 -0.05511376273362571 -0.06168368030986397 -0.07872036585470749 -0.08777167095969367 -0.09491778402600955 -0.10931291803735983
1.3630759683572715 -0.03995822519765681 -0.03460829435027595 -0.0344612234954394 -0.032566700279670194 -0.034732915254148296 -0.040049009676558556 -0.0484164136489175 -0.05492664706634408 -0.06061789149601093 -0.07710665976134039 -0.08707746182160754 -0.09466880292599936 -0.10888390702905741
1.3672487049077087 -0.03923403817000853 -0.033946760897279424 -0.03382360433553266 -0.03166908004986306 -0.034309157291725303 -0.039313533974406845 -0.04763517890222239 -0.05370357045521692 -0.05974934675778661 -0.07654328993680355 -0.08683080361802324 -0.094410924472508 -0.10837058291577074
1.3713863544823872 -0.03879396544418319 -0.033703422443495154 -0.0330012469759549 -0.03145622466375236 -0.03376392635198254 -0.03835564751887461 -0.04722796681070283 -0.053015278752045925 -0.059195001722126314 -0.07556003014299043 -0.08607967300477011 -0.09288864397157828 -0.10789815253327346
1.3754809247677426 -0.03838733385894293 -0.03307620403878992 -0.03233481539646555 -0.03089024331656789 -0.03327749446302137 -0.03733961378997156 -0.046693172120537016 -0.051456395191702475 -0.058494314455114216 -0.07478721004854492 -0.08491952663499686 -0.09250754437156755 -0.10806065000612684
1.3795380292323511 -0.038221551679942595 -0.032724822620963566 -0.0320026880112734 -0.030080162733365088 -0.03267800349482657 -0.037141067586856515 -0.046012522117908246 -0.05061529257395267 -0.0575017293412804 -0.07412498150659759 -0.08456039827364216 -0.09225638657724756 -0.10808310186201893
1.3835583979744523 -0.037787598564758856 -0.032282174952049394 -0.03140936990113743 -0.029626451231397927 -0.031831837986346014 -0.03607612853504608 -0.045241736112056695 -0.05054514148830722 -0.05689337069356647 -0.07340054629695669 -0.08367470637769193 -0.09190947927635452 -0.10757110149846245
1.3875404365420723 -0.037014408917457615 -0.031933815269304076 -0.030604358817565985 -0.02862236543430393 -0.030902029467841697 -0.03543375272976797 -0.0441111745771063 -0.049282853643513085 -0.0566125818620614 -0.07309087321650352 -0.0832568976979015 -0.09251975441851366 -0.10768523432270076
1.3914855861168154 -0.03669005579112475 -0.03140016077436466 -0.029980406544413155 -0.0280515789783936 -0.03029265066881745 -0.03489415222566879 -0.04362629323526048 -0.048651540847572325 -0.05616815096549571 -0.07249954531208777 -0.08271475410916708 -0.09194349456651786 -0.10654607056174467
1.3953961442354934 -0.036630585121674754 -0.030903412710893273 -0.029762382198918424 -0.027198327861152727 -0.029486993701274018 -0.033624214271723546 -0.04251192061207493 -0.04749699654707189 -0.05488554510119617 -0.0715431807099277 -0.08170589409456835 -0.09151383651297726 -0.10581079470014441
1.39927267907078 -0.035986887213934546 -0.030607961658562947 -0.02866711986273964 -0.026678582170748446 -0.029206647796792218 -0.032920269931792104 -0.04217940990611827 -0.04651548581075952 -0.05360829978420175 -0.07057212165212165 -0.08192361785647821 -0.09210829955447773 -0.10648125854887901
1.4031154672507051 -0.035637194783758604 -0.029970925579768833 -0.028511644752410224 -0.026206650956826637 -0.02879483168782248 -0.03199134023941741 -0.04136218384981445 -0.04629776083575629 -0.05353206348303468 -0.06984792246508609 -0.08144077367885875 -0.09132459537915036 -0.10539279566576355
1.406922785616974 -0.03559824751273473 -0.029613204575444106 -0.027474252603087248 -0.02539954890198809 -0.027567415815035377 -0.031082872060570015 -0.04086831207732357 -0.04544097768309715 -0.05229771486347462 -0.06911913742533443 -0.0797573798215954 -0.09174581703633364 -0.10445621550563977
1.4106943124751081 -0.034878140524308675 -0.029028736397720127 -0.026698170087935347 -0.024906701007514503 -0.02682958610130771 -0.030307821123786122 -0.04018966031922784 -0.04399058556781206 -0.05146559792040396 -0.06795345213702741 -0.07894335092590173 -0.09182810472279196 -0.10364615260039424
1.4144360544168433 -0.03471842444974249 -0.028444690869503315 -0.025894375989252337 -0.023867145828306218 -0.02641970673403647 -0.03026232930306975 -0.03950764624484818 -0.04316968272772479 -0.050818288385644096 -0.06710337029189212 -0.07836215991227065 -0.09129956112042205 -0.10434642722081092
1.4181479529355294 -0.034271874618151975 -0.028123876461884596 -0.025382522857035475 -0.0232425161354947 -0.02546354332102708 -0.02912066189949593 -0.03857085617726497 -0.04313610347664209 -0.050491209019230994 -0.06598921630730861 -0.07819434593917583 -0.09091371556237968 -0.10524972763687655
1.4218291268561662 -0.033565979327511264 -0.02794428441899675 -0.024448712345564953 -0.02234470861032724 -0.024758812837211115 -0.028188356288564368 -0.03803154254125402 -0.04239465060237451 -0.05026092606156088 -0.06461631016559147 -0.07682380096196566 -0.0902097741716139 -0.10434037098539631
1.4254781890397938 -0.03319126793181573 -0.027298113868461156 -0.023960837458816088 -0.02126279074730466 -0.02401474547213251 -0.02760703480357121 -0.03719834140777109 -0.041376300564304816 -0.04903343278825988 -0.06417127637483751 -0.07581902341402176 -0.09007682793411287 -0.10474358210493777
1.4290951151855071 -0.03289650096537595 -0.02693924024707188 -0.023325002541049352 -0.020845370004385806 -0.023492226672020923 -0.02710374015430623 -0.036237402749781496 -0.041380135833872816 -0.0481597093498572 -0.06211398633380949 -0.07530262841155101 -0.08995493854627803 -0.10387803068157148
1.432683710167647 -0.03256855195335691 -0.02655247904143582 -0.022841180685399393 -0.020541614179297278 -0.022931662072099995 -0.026301623037094754 -0.03556467327252931 -0.040620862737104475 -0.04711486786898163 -0.06174140515107215 -0.0747912634380565 -0.08899807496702827 -0.10401163214441843
1.436241501102283 -0.03208020518253028 -0.02590097997874305 -0.02225193867023299 -0.019537679623116685 -0.02171061521165188 -0.02532006972272549 -0.03479608434070947 -0.03926190531016527 -0.04636650532105411 -0.06087979131525342 -0.07487933023305614 -0.08889589009181303 -0.10425529468157571
1.4397713794671463 -0.03190016580519826 -0.025366088051539375 -0.021892461937366423 -0.01918512883180623 -0.021115490976395233 -0.024617203684607614 -0.03378580346476798 -0.038330309566198276 -0.044585341184386874 -0.06037736391798532 -0.07421819851063002 -0.0890091188740335 -0.10332574032767501
1.443273302974668 -0.03156701770753215 -0.02485115410650239 -0.021576387714164345 -0.018646981874898952 -0.020497920076071607 -0.02372598154947393 -0.033302153219756554 -0.03733309016325603 -0.04457104017054489 -0.05945876148545789 -0.07381614904405688 -0.0878963181348044 -0.10312275090354182
1.4467449790706506 -0.03106792239857975 -0.02436855356834811 -0.021049588243620847 -0.017796705536510176 -0.020159977671999667 -0.023027903776698215 -0.03250678753066916 -0.03627211748896111 -0.04352801076394008 -0.058764176577562215 -0.07313643483825927 -0.08766009758380781 -0.10216786278409308
1.4501892104780478 -0.03057987144294842 -0.024150871710908406 -0.020333996401704118 -0.017115235310976907 -0.01903977523710189 -0.022488967540462153 -0.03152080084519683 -0.03560955960779484 -0.04349486486655258 -0.05830427437716701 -0.0719560892604301 -0.08677792556909697 -0.10125851618758117
1.4536061100207271 -0.0301131823251389 -0.023620719788612056 -0.019449206110376954 -0.016725797452490945 -0.018476257929959466 -0.021923707115206127 -0.03133899363392332 -0.033985027701677904 -0.04284993676691149 -0.057793669640037716 -0.07099024263269837 -0.08600718919825771 -0.1006375345829291
1.4569997477317578 -0.029972557560889023 -0.02292650604532975 -0.018820587708464672 -0.01588667490684702 -0.017738506094838794 -0.020949124044432856 -0.030214805168725167 -0.0335964701646779 -0.04187419868234675 -0.056682252585981835 -0.07037848522872486 -0.08530648298970318 -0.10169962244530982
1.460366673112212 -0.02956460796648592 -0.022651565267735558 -0.018288339740874314 -0.015122804254919195 -0.016878866278085405 -0.02017186754334403 -0.029506542311176533 -0.0327553094017683 -0.04108088550975057 -0.055742576871972774 -0.06984808207049358 -0.08542294537678743 -0.1005944556246546
1.4637058159791991 -0.02933726697725047 -0.022352075217992724 -0.017338267161928374 -0.014318910614199494 -0.015821116262157153 -0.019489745683875705 -0.028405457503888436 -0.032065141177876885 -0.040361468898033576 -0.05466190889016158 -0.06893205669334862 -0.08390957079410868 -0.09998501710161191
1.4670212001838498 -0.028892825255150956 -0.02181904722801185 -0.016764235068026944 -0.013799065813869119 -0.01511759309166656 -0.018669762710240078 -0.027960978060957438 -0.030873186871761625 -0.03913203582921189 -0.053920945774705326 -0.06821431015056921 -0.08324618836849229 -0.09978123653732718
1.470310153647152 -0.028933367101200987 -0.021039010210640776 -0.016254736540493 -0.013401974365740303 -0.014688801497646002 -0.017940985796946883 -0.027336667103955395 -0.030116539837711842 -0.03818733178589513 -0.053516478922197776 -0.06729916493084898 -0.08346333692323084 -0.0991972846346179
1.473572591053132 -0.02806733889603341 -0.020740351475294298 -0.01580577437997741 -0.012542410912523692 -0.01363489186231098 -0.01717906744126986 -0.026441995890863244 -0.028873758146851735 -0.03749883552969638 -0.052765154197359665 -0.06640976057981852 -0.08163535945585583 -0.09828948175041759
1.4768118715690277 -0.02799218385653841 -0.020517370226886423 -0.015336735891991481 -0.012476628625566715 -0.01296051208890142 -0.016148341165132595 -0.0251156619992676 -0.028270689283887453 -0.036372874525914166 -0.05233495685790803 -0.0654951135588626 -0.08123681147677929 -0.09787495446226183
1.4800281548233325 -0.027382508944922727 -0.020280206386928474 -0.01472282106163048 -0.011511930657677914 -0.012404007735252588 -0.01544319639398315 -0.024210604478792717 -0.02728461065768822 -0.03547035571715629 -0.05232382635718749 -0.06457393996533606 -0.08044718430496556 -0.09729462501374297
1.4832215411269856 -0.026974522679955617 -0.01970511433668686 -0.014207424457986128 -0.01056042257033014 -0.011895075772593891 -0.014993343698898771 -0.023327909594543644 -0.026252181125015824 -0.034474506492569765 -0.05092411450398832 -0.0646455340408979 -0.08000937596913243 -0.09683965181988698
1.4863922722005989 -0.026390703477551097 -0.01920366779578988 -0.01345833411364338 -0.010070285523251546 -0.010884356293638413 -0.013741655995331392 -0.02258173776768562 -0.025071683240623945 -0.03337545653088998 -0.04988776840198291 -0.06402181552846235 -0.07905990159196125 -0.09702305874123202
1.4895387027681253 -0.02608168567647306 -0.01850967704524021 -0.013048497416083037 -0.009158307234081434 -0.010046938678862524 -0.013028623080154587 -0.02171808493575286 -0.023917756102233484 -0.03280336876098331 -0.04960459427499193 -0.06355103570943932 -0.07908317062682789 -0.09693889555751885
1.4913616938342726 -0.02527178394247425 -0.018128017338203017 -0.01284631836250501 -0.008751539733237952 -0.01035977952772539 -0.012677976945336332 -0.022176387458020162 -0.024798320307775006 -0.033004965088488054 -0.04839807632173987 -0.06260485399498392 -0.07823165985905986 -0.09903464356353428
1.5026686036679733 -0.02374403335319906 -0.016456341250994353 -0.010743724533200699 -0.006321452163572508 -0.007879371783786534 -0.009902453611334905 -0.01943886281942829 -0.021739149251729713 -0.030077169878006346 -0.045246259144803194 -0.05987969899178924 -0.0760725058529708 -0.09791416012340388
1.5139755135016741 -0.022180632793327153 -0.014751797865158086 -0.008599121340120728 -0.0038405242391036844 -0.005347360120756242 -0.007066463530705926 -0.01663563461232899 -0.01860149730123347 -0.027071748575035 -0.041992193091434676 -0.057059708509653646 -0.07382488640188353 -0.09670937726756085
1.5252824233353748 -0.020581582262858594 -0.013014387180694304 -0.006412508783265188 -0.0013087559598315857 -0.00276374453863462 -0.004170006703449514 -0.013766702836722391 -0.015385364456286427 -0.02398870117957417 -0.03863587816163448 -0.05414488254857726 -0.07148880150579817 -0.09542029499600527
1.5365893331690756 -0.01894688176179332 -0.011244109197602926 -0.00418388686263399 0.001273852674243894 -0.0001285250374215563 -0.0012130831295655547 -0.010832067492608361 -0.012090750716888438 -0.02082802769162372 -0.03517731435540246 -0.05113522110855995 -0.0690642511647146 -0.09404691330873705
1.5478962430027763 -0.017276531290131403 -0.009440963915884027 -0.0019132555782272256 0.0039073016631226455 0.002558298382882832 0.0018043071909458405 -0.00783172857998703 -0.008717656083039642 -0.017589728111183776 -0.03161650167273876 -0.04803072418960183 -0.06655123537863293 -0.09258923220575632
1.559203152836477 -0.015570530847872788 -0.007604951335537576 0.0003993850699551514 0.0065915910068047295 0.005296725722278611 0.004882164258084722 -0.004765686098858336 -0.005266080554739969 -0.014273802438254279 -0.0279534401136433 -0.04483139179170287 -0.0639497541475531 -0.091047251687063
1.5705100626701778 -0.013828880435017468 -0.005736071456563525 0.0027540350819131865 0.009326720705290193 0.00808675698076582 0.008020488071851156 -0.0016339400492222135 -0.0017360241319893596 -0.010880250672835157 -0.024188129678116004 -0.041537223914862975 -0.061259807471475074 -0.08942097175265706
1.5818169725038784 -0.012051580051565501 -0.0038343242789619612 0.005150694457646786 0.012112690758578923 0.010928392158344357 0.011219278632245016 0.0015635095689211995 0.0018725131852120672 -0.007409072814926546 -0.02032057036615704 -0.038148220559082284 -0.058481395350398944 -0.08771039240253856
1.5931238823375793 -0.01023862969751681 -0.0018997098027328033 0.00758936319715605 0.014949501166671044 0.01382163125501434 0.014478535939266436 0.004826662755572052 0.00555953139686443 -0.00386026886452831 -0.016350762177766237 -0.034664381724360684 -0.05561451778432462 -0.08591551363670744
1.60443079217128 -0.008390029372871474 6.777197212388258e-05 0.010070041300440879 0.01783715192956643 0.016766474270775652 0.017798259992915285 0.008155519510730208 0.009325030502967603 -0.00023383882164058206 -0.012278705112943766 -0.03108570741069827 -0.052659174773252174 -0.0840363354551638
1.6157377020049806 -0.006505779077629462 0.002068121045608117 0.012592728767501313 0.020775643047265157 0.01976292120562834 0.021178450793191618 0.01155007983439571 0.013169010503521643 0.003470217313736687 -0.008104399171689508 -0.027412197618095033 -0.04961536631718161 -0.08207285785790755
1.6270446118386814 -0.0045858788117907195 0.004101337417719956 0.015157425598337416 0.02376497451976725 0.022810972059572467 0.02461910834009551 0.015010343726568662 0.01709147139852664 0.007251899541603608 -0.0038278443540034485 -0.023643852346550837 -0.046483092416112815 -0.0800250808449387
1.638351521672382 -0.002630328575355334 0.006167421088459309 0.01776413179294909 0.026805146347072633 0.02591062683260794 0.02812023263362684 0.018536311187248904 0.021092413187982446 0.011111207861960001 0.0005509593401143154 -0.019780671596065835 -0.04326235307004592 -0.07789300441625727
1.649658431506083 -0.0006391283683232288 0.008266372057826252 0.02041284735133641 0.02989615852918139 0.029061885524734835 0.03168182367378571 0.022127982216436574 0.025171835871889175 0.015048142274806012 0.005032011910663894 -0.01582265536663993 -0.03995314827898082 -0.07567662857186325
1.6609653413397836 0.001387721809305513 0.010398190325820712 0.023103572273499306 0.033038011066093415 0.032264748135953064 0.035303881460572006 0.02578535681413155 0.029329739450246722 0.01906270278014152 0.009615313357645136 -0.01176980365827325 -0.036555478042917644 -0.07337595331175673
1.6722722511734842 0.0034502219575309467 0.012562875892442739 0.02583630655943781 0.036230703957808766 0.03551921466626268 0.0389864059939858 0.029508434980333884 0.03356612392305516 0.023154889377966593 0.014300863681058151 -0.007622116470965695 -0.03306934236185631 -0.07099097863593756
1.683579161007185 0.0055483720763531 0.01476042875769236 0.02861105020915198 0.03947423720432752 0.03882528511566373 0.04272939727402715 0.033297216715043654 0.03788098929031454 0.027324702068281276 0.019088662880903037 -0.003379593804717196 -0.029494741235796734 -0.06852170454440576
1.6948860708408857 0.007682172165771904 0.016990848921569483 0.031427803222641715 0.04276861080564953 0.04218295948415611 0.04653285530069591 0.03715170201826073 0.0422743355520247 0.03157214085108545 0.023978710957179558 0.0009577643404720948 -0.025831674664739068 -0.06596813103716143
1.7061929806745866 0.009851622225787407 0.019254136384074215 0.034286565599907094 0.04611382476177492 0.04559223777173993 0.05039678007399225 0.04107189088998521 0.04674616270818584 0.03589720572637925 0.028971007909887908 0.00538995796460226 -0.022080142648683215 -0.06333025811420451
1.7174998905082872 0.01205672225639956 0.021550291145206464 0.03718733734094805 0.049509879072703586 0.04905311997841506 0.05432117159391599 0.04505778333021701 0.05129647075879774 0.040299896694162535 0.03406555373902792 0.009916987067673244 -0.018240145187629286 -0.06060808577553506
1.7288068003419879 0.014297472257608412 0.02387931320496626 0.04013011844576461 0.052956773738435575 0.0525656061041816 0.05830602986046725 0.049109379338956156 0.05592525970386053 0.04478021375443539 0.03926234844459971 0.014538851649685103 -0.01431168228157717 -0.057801614021153
1.7401137101756887 0.01657387222941399 0.026241202563353674 0.043114908914356855 0.05645450875897096 0.05612969614903957 0.062351354873646056 0.05322667891620276 0.06063252954337431 0.04933815690719788 0.04456139202660339 0.01925555171063792 -0.01029475393052684 -0.05491084285105827
1.7514206200093894 0.0188859221718162 0.0286359592203686 0.04614170874672464 0.0600030841343096 0.05974539011298887 0.06645714663345227 0.05740968206195663 0.06541828027733887 0.05397372615244983 0.04996268448503867 0.02406708725053147 -0.006189360134478433 -0.05193577226525106
1.7627275298430902 0.021233622084815135 0.031063583176011107 0.049210517942868105 0.06360249986445164 0.06341268799602962 0.07062340513988605 0.06165838877621796 0.07028251190575435 0.058686921490191404 0.05546622581990582 0.02897345826936598 -0.001995500893431812 -0.04887640226373116
1.7740344396767909 0.0236169719684107 0.03352407443028114 0.05232133650278712 0.06725275594939695 0.06713158979816167 0.07485013039294727 0.06597279905898659 0.07522522442862065 0.06347774292042248 0.06107201603120464 0.033974664767141255 0.002286823792612913 -0.045732732846498814
1.7853413495104915 0.026035971822602963 0.036017432983178735 0.05547416442648175 0.07095385238914559 0.0709020955193851 0.07913732239263598 0.07035291291026256 0.08024641784593783 0.06834619044314309 0.0667800551189352 0.03907070674385743 0.006657613923655825 -0.04250476401355385
1.7966482593441924 0.028490621647391953 0.03854365883470392 0.05866900171395203 0.07470578918369758 0.07472420515969999 0.08348498113895222 0.07479873033004596 0.08534609215770593 0.07329226405835337 0.07259034308309761 0.04426158419951448 0.011116869499696869 -0.039192495764896224
1.8079551691778932 0.030980921442777615 0.04110275198485666 0.06190584836519796 0.07850856633305293 0.07859791871910628 0.08789310663189596 0.07931025131833674 0.09052424736392499 0.07831596376605322 0.07850287992369182 0.04954729713411246 0.015664590520736155 -0.03579592810052601
1.8192620790115939 0.033506871208759906 0.04369471243363691 0.06518470438021942 0.08236218383721154 0.08252323619760389 0.09236169887146714 0.08388747587513479 0.09578088346459473 0.08341728956624248 0.08451766564071767 0.05492784554765118 0.020300776986773433 -0.03231506102044335
1.8305689888452945 0.036068470945338896 0.04631954018104472 0.0685055697590165 0.0862666416961735 0.08650015759519285 0.09689075785766581 0.08853040400044021 0.10111600045971544 0.08859624145892131 0.09063470023417519 0.06040322944013074 0.0250254288978089 -0.0287498945246481
1.8418758986789951 0.03866572065251456 0.0489772352270801 0.07186844450158919 0.09022193990993874 0.09052868291187319 0.10148028359049194 0.093239035694253 0.10652959834928696 0.0938528194440897 0.0968539837040645 0.06597344881155115 0.02983854625384247 -0.025100428613140213
1.853182808512696 0.04129862033028696 0.051667797571743064 0.07527332860793756 0.09422807847850741 0.09460881214764502 0.10613027606994566 0.09801337095657325 0.11202167713330946 0.09918702352174778 0.10317551605038575 0.07163850366191254 0.034740129054874364 -0.021366663285919574
1.8644897183463969 0.043967169978656045 0.054391227215033616 0.07872022207806156 0.09828505740187943 0.09874054530250824 0.1108407352960269 0.10285340978740087 0.11759223681178291 0.10459885369189541 0.10959929727313875 0.07739839399121487 0.03973017730090442 -0.01754859854298646
1.8757966281800975 0.04667136959762175 0.057147524156951644 0.08220912491196106 0.10239287668005465 0.10292388237646277 0.11561166126873548 0.10775915218673576 0.12324127738470708 0.11008830995453243 0.11612532737232331 0.08325311979945785 0.04480869099193249 -0.013646234384340927
1.8871035380137982 0.04941121918718419 0.05993668839749725 0.08574003710963624 0.10655153631303323 0.10715882336950866 0.12044305398807162 0.11273059815457802 0.12896879885208212 0.11565539230965911 0.12275360634793969 0.0892026810866417 0.04997567012795873 -0.009659570809982643
1.8984104478474988 0.052186718747343264 0.0627587199366704 0.08931295867108699 0.11076103630081516 0.11144536828164592 0.12533491345403522 0.11776774769092761 0.134774801213908 0.12130010075727529 0.12948413419998783 0.0952470778527664 0.055231114708983065 -0.005588607819911884
1.9097173576811997 0.05499786827809909 0.06561361877447118 0.0929278895963134 0.11502137664340044 0.1157835171128747 0.13028723966662642 0.12287060079578473 0.14065928447018494 0.12702243529738114 0.13631691092846784 0.10138631009783211 0.06057502473500581 -0.001433345414128373
