  0.10000E-02  0.54572E+00
  0.10088E-02  0.54576E+00
  0.10177E-02  0.54580E+00
  0.10267E-02  0.54584E+00
  0.10357E-02  0.54587E+00
  0.10449E-02  0.54591E+00
  0.10541E-02  0.54595E+00
  0.10634E-02  0.54599E+00
  0.10727E-02  0.54604E+00
  0.10822E-02  0.54608E+00
  0.10917E-02  0.54612E+00
  0.11014E-02  0.54616E+00
  0.11111E-02  0.54620E+00
  0.11209E-02  0.54625E+00
  0.11307E-02  0.54629E+00
  0.11407E-02  0.54633E+00
  0.11508E-02  0.54638E+00
  0.11609E-02  0.54642E+00
  0.11711E-02  0.54647E+00
  0.11815E-02  0.54652E+00
  0.11919E-02  0.54656E+00
  0.12024E-02  0.54661E+00
  0.12130E-02  0.54666E+00
  0.12237E-02  0.54670E+00
  0.12345E-02  0.54675E+00
  0.12453E-02  0.54680E+00
  0.12563E-02  0.54685E+00
  0.12674E-02  0.54690E+00
  0.12786E-02  0.54695E+00
  0.12898E-02  0.54700E+00
  0.13012E-02  0.54706E+00
  0.13127E-02  0.54711E+00
  0.13243E-02  0.54716E+00
  0.13359E-02  0.54722E+00
  0.13477E-02  0.54727E+00
  0.13596E-02  0.54732E+00
  0.13716E-02  0.54738E+00
  0.13837E-02  0.54744E+00
  0.13959E-02  0.54749E+00
  0.14082E-02  0.54755E+00
  0.14206E-02  0.54761E+00
  0.14331E-02  0.54767E+00
  0.14457E-02  0.54772E+00
  0.14585E-02  0.54778E+00
  0.14713E-02  0.54784E+00
  0.14843E-02  0.54791E+00
  0.14974E-02  0.54797E+00
  0.15106E-02  0.54803E+00
  0.15239E-02  0.54809E+00
  0.15373E-02  0.54816E+00
  0.15509E-02  0.54822E+00
  0.15646E-02  0.54829E+00
  0.15783E-02  0.54835E+00
  0.15923E-02  0.54842E+00
  0.16063E-02  0.54849E+00
  0.16205E-02  0.54856E+00
  0.16347E-02  0.54863E+00
  0.16491E-02  0.54870E+00
  0.16637E-02  0.54877E+00
  0.16784E-02  0.54884E+00
  0.16931E-02  0.54891E+00
  0.17081E-02  0.54898E+00
  0.17231E-02  0.54906E+00
  0.17383E-02  0.54913E+00
  0.17536E-02  0.54921E+00
  0.17691E-02  0.54928E+00
  0.17847E-02  0.54936E+00
  0.18004E-02  0.54944E+00
  0.18163E-02  0.54952E+00
  0.18323E-02  0.54960E+00
  0.18485E-02  0.54968E+00
  0.18648E-02  0.54976E+00
  0.18812E-02  0.54984E+00
  0.18978E-02  0.54993E+00
  0.19145E-02  0.55001E+00
  0.19314E-02  0.55010E+00
