  0.10000E-02  0.24589E+01
  0.10088E-02  0.24591E+01
  0.10177E-02  0.24593E+01
  0.10267E-02  0.24595E+01
  0.10357E-02  0.24597E+01
  0.10449E-02  0.24600E+01
  0.10541E-02  0.24602E+01
  0.10634E-02  0.24604E+01
  0.10727E-02  0.24606E+01
  0.10822E-02  0.24609E+01
  0.10917E-02  0.24611E+01
  0.11014E-02  0.24614E+01
  0.11111E-02  0.24616E+01
  0.11209E-02  0.24618E+01
  0.11307E-02  0.24621E+01
  0.11407E-02  0.24623E+01
  0.11508E-02  0.24626E+01
  0.11609E-02  0.24628E+01
  0.11711E-02  0.24631E+01
  0.11815E-02  0.24633E+01
  0.11919E-02  0.24636E+01
  0.12024E-02  0.24639E+01
  0.12130E-02  0.24641E+01
  0.12237E-02  0.24644E+01
  0.12345E-02  0.24647E+01
  0.12453E-02  0.24649E+01
  0.12563E-02  0.24652E+01
  0.12674E-02  0.24655E+01
  0.12786E-02  0.24658E+01
  0.12898E-02  0.24661E+01
  0.13012E-02  0.24663E+01
  0.13127E-02  0.24666E+01
  0.13243E-02  0.24669E+01
  0.13359E-02  0.24672E+01
  0.13477E-02  0.24675E+01
  0.13596E-02  0.24678E+01
  0.13716E-02  0.24681E+01
  0.13837E-02  0.24684E+01
  0.13959E-02  0.24688E+01
  0.14082E-02  0.24691E+01
  0.14206E-02  0.24694E+01
  0.14331E-02  0.24697E+01
  0.14457E-02  0.24700E+01
  0.14585E-02  0.24704E+01
  0.14713E-02  0.24707E+01
  0.14843E-02  0.24710E+01
  0.14974E-02  0.24714E+01
  0.15106E-02  0.24717E+01
  0.15239E-02  0.24721E+01
  0.15373E-02  0.24724E+01
  0.15509E-02  0.24728E+01
  0.15646E-02  0.24731E+01
  0.15783E-02  0.24735E+01
  0.15923E-02  0.24739E+01
  0.16063E-02  0.24743E+01
  0.16205E-02  0.24746E+01
  0.16347E-02  0.24750E+01
  0.16491E-02  0.24754E+01
  0.16637E-02  0.24758E+01
  0.16784E-02  0.24762E+01
  0.16931E-02  0.24766E+01
  0.17081E-02  0.24770E+01
  0.17231E-02  0.24774E+01
  0.17383E-02  0.24778E+01
  0.17536E-02  0.24782E+01
  0.17691E-02  0.24786E+01
  0.17847E-02  0.24790E+01
  0.18004E-02  0.24795E+01
  0.18163E-02  0.24799E+01
  0.18323E-02  0.24803E+01
  0.18485E-02  0.24808E+01
  0.18648E-02  0.24812E+01
  0.18812E-02  0.24817E+01
  0.18978E-02  0.24821E+01
  0.19145E-02  0.24826E+01
  0.19314E-02  0.24831E+01
  0.19484E-02  0.24835E+01
  0.19656E-02  0.24840E+01
  0.19829E-02  0.24845E+01
  0.20004E-02  0.24850E+01
  0.20180E-02  0.24855E+01
  0.20358E-02  0.24860E+01
  0.20538E-02  0.24865E+01
  0.20719E-02  0.24870E+01
  0.20901E-02  0.24875E+01
  0.21085E-02  0.24880E+01
  0.21271E-02  0.24885E+01
  0.21459E-02  0.24891E+01
  0.21648E-02  0.24896E+01
  0.21839E-02  0.24901E+01
  0.22031E-02  0.24907E+01
  0.22226E-02  0.24912E+01
  0.22422E-02  0.24918E+01
  0.22619E-02  0.24924E+01
  0.22819E-02  0.24929E+01
  0.23020E-02  0.24935E+01
  0.23223E-02  0.24941E+01
  0.23427E-02  0.24947E+01
  0.23634E-02  0.24953E+01
  0.23842E-02  0.24959E+01
  0.24052E-02  0.24965E+01
  0.24264E-02  0.24971E+01
  0.24478E-02  0.24978E+01
  0.24694E-02  0.24984E+01
  0.24912E-02  0.24990E+01
  0.25131E-02  0.24997E+01
  0.25353E-02  0.25003E+01
  0.25576E-02  0.25010E+01
  0.25802E-02  0.25017E+01
  0.26029E-02  0.25023E+01
  0.26259E-02  0.25030E+01
  0.26490E-02  0.25037E+01
  0.26724E-02  0.25044E+01
  0.26959E-02  0.25051E+01
  0.27197E-02  0.25058E+01
  0.27437E-02  0.25066E+01
  0.27679E-02  0.25073E+01
  0.27923E-02  0.25080E+01
  0.28169E-02  0.25088E+01
  0.28417E-02  0.25095E+01
  0.28667E-02  0.25103E+01
  0.28920E-02  0.25111E+01
  0.29175E-02  0.25118E+01
  0.29432E-02  0.25126E+01
  0.29692E-02  0.25134E+01
  0.29953E-02  0.25142E+01
  0.30217E-02  0.25151E+01
  0.30484E-02  0.25159E+01
  0.30753E-02  0.25167E+01
  0.31024E-02  0.25176E+01
  0.31297E-02  0.25184E+01
  0.31573E-02  0.25193E+01
  0.31851E-02  0.25202E+01
  0.32132E-02  0.25210E+01
  0.32415E-02  0.25219E+01
  0.32701E-02  0.25228E+01
  0.32989E-02  0.25237E+01
  0.33280E-02  0.25247E+01
  0.33574E-02  0.25256E+01
  0.33870E-02  0.25265E+01
  0.34168E-02  0.25275E+01
  0.34469E-02  0.25285E+01
  0.34773E-02  0.25294E+01
  0.35080E-02  0.25304E+01
  0.35389E-02  0.25314E+01
  0.35701E-02  0.25324E+01
  0.36016E-02  0.25334E+01
  0.36333E-02  0.25345E+01
  0.36653E-02  0.25355E+01
  0.36976E-02  0.25365E+01
  0.37302E-02  0.25376E+01
  0.37631E-02  0.25387E+01
  0.37963E-02  0.25398E+01
  0.38298E-02  0.25409E+01
  0.38635E-02  0.25420E+01
  0.38976E-02  0.25431E+01
  0.39319E-02  0.25442E+01
  0.39666E-02  0.25454E+01
  0.40016E-02  0.25466E+01
  0.40368E-02  0.25477E+01
  0.40724E-02  0.25489E+01
  0.41083E-02  0.25501E+01
  0.41445E-02  0.25513E+01
  0.41811E-02  0.25525E+01
  0.42179E-02  0.25538E+01
  0.42551E-02  0.25550E+01
  0.42926E-02  0.25563E+01
  0.43305E-02  0.25576E+01
  0.43686E-02  0.25589E+01
  0.44071E-02  0.25602E+01
  0.44460E-02  0.25615E+01
  0.44852E-02  0.25628E+01
  0.45247E-02  0.25642E+01
  0.45646E-02  0.25656E+01
  0.46048E-02  0.25669E+01
  0.46454E-02  0.25683E+01
