    67    0.17990E+04   -0.44300E+01    0.29069E+00    0.15115E-02    0.12915E-06
    68    0.18227E+04   -0.48434E+01    0.30322E+00    0.15569E-02    0.12845E-06
    69    0.18466E+04   -0.52647E+01    0.31598E+00    0.16030E-02    0.12775E-06
    70    0.18707E+04   -0.56957E+01    0.32898E+00    0.16498E-02    0.12705E-06
    71    0.18951E+04   -0.61389E+01    0.34223E+00    0.16972E-02    0.12634E-06
    72    0.19195E+04   -0.65957E+01    0.35570E+00    0.17454E-02    0.12563E-06
    73    0.19442E+04   -0.70667E+01    0.36935E+00    0.17942E-02    0.12493E-06
    74    0.19690E+04   -0.75511E+01    0.38317E+00    0.18436E-02    0.12422E-06
    75    0.19942E+04   -0.80473E+01    0.39718E+00    0.18938E-02    0.12351E-06
    76    0.20196E+04   -0.85548E+01    0.41136E+00    0.19446E-02    0.12279E-06
    77    0.20454E+04   -0.90733E+01    0.42572E+00    0.19961E-02    0.12208E-06
    78    0.20716E+04   -0.96042E+01    0.44029E+00    0.20483E-02    0.12137E-06
    79    0.20979E+04   -0.10144E+02    0.45500E+00    0.21012E-02    0.12066E-06
    80    0.21245E+04   -0.10693E+02    0.46986E+00    0.21547E-02    0.11994E-06
    81    0.21513E+04   -0.11252E+02    0.48482E+00    0.22090E-02    0.11923E-06
    82    0.21783E+04   -0.11821E+02    0.49990E+00    0.22639E-02    0.11852E-06
    83    0.22056E+04   -0.12399E+02    0.51508E+00    0.23196E-02    0.11782E-06
    84    0.22331E+04   -0.12984E+02    0.53035E+00    0.23759E-02    0.11711E-06
    85    0.22607E+04   -0.13576E+02    0.54568E+00    0.24330E-02    0.11640E-06
    86    0.22885E+04   -0.14176E+02    0.56109E+00    0.24907E-02    0.11570E-06
    87    0.23168E+04   -0.14782E+02    0.57655E+00    0.25492E-02    0.11500E-06
    88    0.23451E+04   -0.15395E+02    0.59208E+00    0.26084E-02    0.11431E-06
    89    0.23737E+04   -0.16015E+02    0.60764E+00    0.26683E-02    0.11361E-06
    90    0.24025E+04   -0.16640E+02    0.62321E+00    0.27289E-02    0.11292E-06
    91    0.24315E+04   -0.17271E+02    0.63878E+00    0.27902E-02    0.11223E-06
    92    0.24607E+04   -0.17906E+02    0.65434E+00    0.28523E-02    0.11155E-06
    93    0.24903E+04   -0.18547E+02    0.66987E+00    0.29151E-02    0.11087E-06
    94    0.25199E+04   -0.19191E+02    0.68534E+00    0.29786E-02    0.11019E-06
    95    0.25498E+04   -0.19839E+02    0.70074E+00    0.30429E-02    0.10951E-06
    96    0.25798E+04   -0.20491E+02    0.71608E+00    0.31079E-02    0.10884E-06
    97    0.26101E+04   -0.21146E+02    0.73132E+00    0.31737E-02    0.10817E-06
    98    0.26407E+04   -0.21802E+02    0.74646E+00    0.32402E-02    0.10751E-06
    99    0.26714E+04   -0.22461E+02    0.76147E+00    0.33074E-02    0.10685E-06
   100    0.27023E+04   -0.23119E+02    0.77634E+00    0.33754E-02    0.10619E-06
   101    0.27334E+04   -0.23780E+02    0.79114E+00    0.34442E-02    0.10553E-06
   102    0.27650E+04   -0.24440E+02    0.80571E+00    0.35137E-02    0.10488E-06
   103    0.27966E+04   -0.25101E+02    0.82014E+00    0.35840E-02    0.10424E-06
   104    0.28284E+04   -0.25760E+02    0.83441E+00    0.36551E-02    0.10359E-06
   105    0.28603E+04   -0.26419E+02    0.84846E+00    0.37269E-02    0.10296E-06
   106    0.28924E+04   -0.27076E+02    0.86236E+00    0.37996E-02    0.10232E-06
   107    0.29245E+04   -0.27730E+02    0.87596E+00    0.38730E-02    0.10169E-06
   108    0.29570E+04   -0.28382E+02    0.88934E+00    0.39472E-02    0.10106E-06
   109    0.29896E+04   -0.29031E+02    0.90242E+00    0.40221E-02    0.10044E-06
   110    0.30223E+04   -0.29675E+02    0.91520E+00    0.40979E-02    0.99822E-07
   111    0.30552E+04   -0.30315E+02    0.92776E+00    0.41745E-02    0.99208E-07
   112    0.30882E+04   -0.30951E+02    0.94002E+00    0.42518E-02    0.98598E-07
   113    0.31215E+04   -0.31581E+02    0.95199E+00    0.43300E-02    0.97992E-07
   114    0.31548E+04   -0.32205E+02    0.96357E+00    0.44090E-02    0.97391E-07
   115    0.31884E+04   -0.32822E+02    0.97494E+00    0.44888E-02    0.96794E-07
   116    0.32220E+04   -0.33431E+02    0.98585E+00    0.45694E-02    0.96201E-07
   117    0.32559E+04   -0.34033E+02    0.99639E+00    0.46509E-02    0.95613E-07
   118    0.32899E+04   -0.34627E+02    0.10067E+01    0.47332E-02    0.95028E-07
   119    0.33239E+04   -0.35211E+02    0.10167E+01    0.48163E-02    0.94448E-07
   120    0.33581E+04   -0.35785E+02    0.10261E+01    0.49002E-02    0.93873E-07
   121    0.33923E+04   -0.36350E+02    0.10353E+01    0.49850E-02    0.93301E-07
   122    0.34266E+04   -0.36903E+02    0.10439E+01    0.50707E-02    0.92734E-07
   123    0.34610E+04   -0.37447E+02    0.10521E+01    0.51572E-02    0.92171E-07
   124    0.34954E+04   -0.37976E+02    0.10600E+01    0.52446E-02    0.91612E-07
   125    0.35298E+04   -0.38494E+02    0.10674E+01    0.53328E-02    0.91058E-07
   126    0.35643E+04   -0.39000E+02    0.10744E+01    0.54219E-02    0.90508E-07
   127    0.35988E+04   -0.39493E+02    0.10809E+01    0.55119E-02    0.89962E-07
   128    0.36334E+04   -0.39971E+02    0.10870E+01    0.56028E-02    0.89420E-07
   129    0.36680E+04   -0.40436E+02    0.10925E+01    0.56946E-02    0.88883E-07
   130    0.37025E+04   -0.40884E+02    0.10976E+01    0.57873E-02    0.88350E-07
   131    0.37371E+04   -0.41319E+02    0.11023E+01    0.58809E-02    0.87821E-07
   132    0.37718E+04   -0.41737E+02    0.11064E+01    0.59754E-02    0.87296E-07
   133    0.38064E+04   -0.42140E+02    0.11101E+01    0.60708E-02    0.86775E-07
   134    0.38410E+04   -0.42524E+02    0.11133E+01    0.61672E-02    0.86259E-07
   135    0.38756E+04   -0.42892E+02    0.11161E+01    0.62645E-02    0.85747E-07
   136    0.39100E+04   -0.43240E+02    0.11182E+01    0.63628E-02    0.85239E-07
   137    0.39445E+04   -0.43571E+02    0.11200E+01    0.64620E-02    0.84735E-07
   138    0.39789E+04   -0.43883E+02    0.11212E+01    0.65621E-02    0.84235E-07
   139    0.40130E+04   -0.44174E+02    0.11220E+01    0.66632E-02    0.83739E-07
   140    0.40472E+04   -0.44447E+02    0.11222E+01    0.67653E-02    0.83247E-07
   141    0.40813E+04   -0.44699E+02    0.11219E+01    0.68684E-02    0.82759E-07
   142    0.41153E+04   -0.44930E+02    0.11212E+01    0.69725E-02    0.82275E-07
   143    0.41492E+04   -0.45141E+02    0.11200E+01    0.70776E-02    0.81795E-07
   144    0.41829E+04   -0.45330E+02    0.11183E+01    0.71836E-02    0.81318E-07
   145    0.42165E+04   -0.45498E+02    0.11162E+01    0.72907E-02    0.80846E-07
   146    0.42502E+04   -0.45644E+02    0.11135E+01    0.73988E-02    0.80377E-07
   147    0.42835E+04   -0.45766E+02    0.11104E+01    0.75080E-02    0.79913E-07
   148    0.43166E+04   -0.45867E+02    0.11068E+01    0.76181E-02    0.79452E-07
   149    0.43497E+04   -0.45945E+02    0.11027E+01    0.77293E-02    0.78994E-07
   150    0.43825E+04   -0.45997E+02    0.10983E+01    0.78416E-02    0.78541E-07
   151    0.44152E+04   -0.46026E+02    0.10934E+01    0.79548E-02    0.78091E-07
   152    0.44475E+04   -0.46032E+02    0.10880E+01    0.80692E-02    0.77645E-07
   153    0.44797E+04   -0.46012E+02    0.10822E+01    0.81846E-02    0.77202E-07
   154    0.45117E+04   -0.45967E+02    0.10761E+01    0.83010E-02    0.76763E-07
   155    0.45435E+04   -0.45897E+02    0.10696E+01    0.84186E-02    0.76328E-07
   156    0.45749E+04   -0.45803E+02    0.10627E+01    0.85372E-02    0.75896E-07
   157    0.46062E+04   -0.45683E+02    0.10554E+01    0.86569E-02    0.75468E-07
   158    0.46372E+04   -0.45537E+02    0.10478E+01    0.87776E-02    0.75043E-07
   159    0.46679E+04   -0.45365E+02    0.10398E+01    0.88995E-02    0.74622E-07
   160    0.46984E+04   -0.45166E+02    0.10315E+01    0.90224E-02    0.74204E-07
   161    0.47287E+04   -0.44942E+02    0.10229E+01    0.91464E-02    0.73789E-07
   162    0.47586E+04   -0.44692E+02    0.10140E+01    0.92715E-02    0.73378E-07
   163    0.47884E+04   -0.44415E+02    0.10048E+01    0.93976E-02    0.72971E-07
   164    0.48177E+04   -0.44112E+02    0.99536E+00    0.95249E-02    0.72567E-07
   165    0.48469E+04   -0.43781E+02    0.98562E+00    0.96532E-02    0.72166E-07
   166    0.48757E+04   -0.43424E+02    0.97574E+00    0.97827E-02    0.71769E-07
   167    0.49043E+04   -0.43041E+02    0.96549E+00    0.99132E-02    0.71374E-07
   168    0.49325E+04   -0.42630E+02    0.95524E+00    0.10045E-01    0.70983E-07
   169    0.49603E+04   -0.42191E+02    0.94470E+00    0.10177E-01    0.70596E-07
   170    0.49878E+04   -0.41726E+02    0.93408E+00    0.10311E-01    0.70211E-07
   171    0.50149E+04   -0.41231E+02    0.92339E+00    0.10446E-01    0.69830E-07
   172    0.50415E+04   -0.40710E+02    0.91256E+00    0.10582E-01    0.69452E-07
   173    0.50677E+04   -0.40161E+02    0.90158E+00    0.10719E-01    0.69077E-07
   174    0.50936E+04   -0.39585E+02    0.89075E+00    0.10857E-01    0.68706E-07
   175    0.51190E+04   -0.38980E+02    0.87977E+00    0.10996E-01    0.68337E-07
   176    0.51439E+04   -0.38348E+02    0.86888E+00    0.11136E-01    0.67971E-07
   177    0.51684E+04   -0.37689E+02    0.85799E+00    0.11277E-01    0.67609E-07
   178    0.51925E+04   -0.37001E+02    0.84732E+00    0.11420E-01    0.67250E-07
   179    0.52160E+04   -0.36286E+02    0.83659E+00    0.11563E-01    0.66893E-07
   180    0.52393E+04   -0.35544E+02    0.82601E+00    0.11707E-01    0.66540E-07
   181    0.52620E+04   -0.34776E+02    0.81559E+00    0.11852E-01    0.66189E-07
   182    0.52842E+04   -0.33979E+02    0.80539E+00    0.11999E-01    0.65842E-07
   183    0.53059E+04   -0.33156E+02    0.79536E+00    0.12146E-01    0.65497E-07
   184    0.53271E+04   -0.32306E+02    0.78555E+00    0.12294E-01    0.65155E-07
   185    0.53480E+04   -0.31431E+02    0.77612E+00    0.12444E-01    0.64816E-07
   186    0.53679E+04   -0.30527E+02    0.76693E+00    0.12594E-01    0.64480E-07
   187    0.53877E+04   -0.29597E+02    0.75813E+00    0.12745E-01    0.64146E-07
   188    0.54070E+04   -0.28642E+02    0.74968E+00    0.12897E-01    0.63816E-07
   189    0.54256E+04   -0.27661E+02    0.74165E+00    0.13050E-01    0.63488E-07
   190    0.54441E+04   -0.26656E+02    0.73406E+00    0.13204E-01    0.63162E-07
   191    0.54617E+04   -0.25623E+02    0.72696E+00    0.13359E-01    0.62840E-07
   192    0.54789E+04   -0.24565E+02    0.72036E+00    0.13515E-01    0.62519E-07
   193    0.54954E+04   -0.23484E+02    0.71430E+00    0.13672E-01    0.62202E-07
   194    0.55116E+04   -0.22377E+02    0.70882E+00    0.13830E-01    0.61887E-07
   195    0.55272E+04   -0.21247E+02    0.70396E+00    0.13988E-01    0.61575E-07
   196    0.55421E+04   -0.20093E+02    0.69975E+00    0.14148E-01    0.61265E-07
   197    0.55566E+04   -0.18916E+02    0.69623E+00    0.14308E-01    0.60957E-07
   198    0.55706E+04   -0.17715E+02    0.69343E+00    0.14469E-01    0.60653E-07
   199    0.55840E+04   -0.16492E+02    0.69139E+00    0.14631E-01    0.60350E-07
   200    0.55969E+04   -0.15247E+02    0.69013E+00    0.14794E-01    0.60050E-07
   201    0.56092E+04   -0.13980E+02    0.68972E+00    0.14958E-01    0.59752E-07
   202    0.56210E+04   -0.12691E+02    0.69017E+00    0.15123E-01    0.59457E-07
   203    0.56321E+04   -0.11381E+02    0.69153E+00    0.15288E-01    0.59164E-07
   204    0.56426E+04   -0.10051E+02    0.69382E+00    0.15454E-01    0.58873E-07
   205    0.56526E+04   -0.87009E+01    0.69710E+00    0.15621E-01    0.58584E-07
   206    0.56618E+04   -0.73307E+01    0.70140E+00    0.15788E-01    0.58298E-07
   207    0.56706E+04   -0.59412E+01    0.70674E+00    0.15957E-01    0.58014E-07
   208    0.56786E+04   -0.45329E+01    0.71317E+00    0.16126E-01    0.57732E-07
   209    0.56859E+04   -0.31061E+01    0.72072E+00    0.16296E-01    0.57453E-07
   210    0.56927E+04   -0.16619E+01    0.72943E+00    0.16466E-01    0.57175E-07
   211    0.56989E+04   -0.20030E+00    0.73935E+00    0.16637E-01    0.56900E-07
   212    0.57043E+04    0.12778E+01    0.75049E+00    0.16809E-01    0.56627E-07
   213    0.57092E+04    0.27724E+01    0.76291E+00    0.16982E-01    0.56356E-07
   214    0.57134E+04    0.42824E+01    0.77660E+00    0.17155E-01    0.56087E-07
   215    0.57169E+04    0.58068E+01    0.79174E+00    0.17329E-01    0.55821E-07
   216    0.57199E+04    0.73463E+01    0.80816E+00    0.17503E-01    0.55556E-07
   217    0.57222E+04    0.88988E+01    0.82601E+00    0.17678E-01    0.55293E-07
   218    0.57240E+04    0.10465E+02    0.84530E+00    0.17854E-01    0.55033E-07
   219    0.57251E+04    0.12045E+02    0.86601E+00    0.18030E-01    0.54774E-07
   220    0.57255E+04    0.13634E+02    0.88830E+00    0.18207E-01    0.54518E-07
   221    0.57254E+04    0.15236E+02    0.91210E+00    0.18384E-01    0.54263E-07
   222    0.57247E+04    0.16848E+02    0.93756E+00    0.18562E-01    0.54010E-07
   223    0.57233E+04    0.18471E+02    0.96459E+00    0.18740E-01    0.53760E-07
   224    0.57213E+04    0.20102E+02    0.99321E+00    0.18919E-01    0.53511E-07
   225    0.57187E+04    0.21743E+02    0.10235E+01    0.19098E-01    0.53264E-07
   226    0.57155E+04    0.23390E+02    0.10556E+01    0.19278E-01    0.53019E-07
   227    0.57116E+04    0.25046E+02    0.10894E+01    0.19458E-01    0.52776E-07
   228    0.57072E+04    0.26709E+02    0.11250E+01    0.19639E-01    0.52534E-07
   229    0.57022E+04    0.28376E+02    0.11623E+01    0.19819E-01    0.52295E-07
   230    0.56965E+04    0.30050E+02    0.12014E+01    0.20001E-01    0.52057E-07
   231    0.56901E+04    0.31729E+02    0.12425E+01    0.20182E-01    0.51821E-07
   232    0.56832E+04    0.33411E+02    0.12853E+01    0.20364E-01    0.51587E-07
   233    0.56757E+04    0.35096E+02    0.13301E+01    0.20547E-01    0.51355E-07
   234    0.56674E+04    0.36783E+02    0.13769E+01    0.20729E-01    0.51124E-07
   235    0.56586E+04    0.38472E+02    0.14256E+01    0.20912E-01    0.50895E-07
   236    0.56491E+04    0.40162E+02    0.14762E+01    0.21095E-01    0.50668E-07
   237    0.56391E+04    0.41852E+02    0.15289E+01    0.21278E-01    0.50442E-07
   238    0.56284E+04    0.43542E+02    0.15836E+01    0.21462E-01    0.50218E-07
   239    0.56172E+04    0.45231E+02    0.16404E+01    0.21646E-01    0.49996E-07
   240    0.56052E+04    0.46916E+02    0.16991E+01    0.21829E-01    0.49775E-07
   241    0.55928E+04    0.48600E+02    0.17600E+01    0.22013E-01    0.49556E-07
   242    0.55798E+04    0.50280E+02    0.18230E+01    0.22197E-01    0.49338E-07
   243    0.55661E+04    0.51956E+02    0.18881E+01    0.22382E-01    0.49122E-07
   244    0.55519E+04    0.53628E+02    0.19554E+01    0.22566E-01    0.48908E-07
   245    0.55371E+04    0.55292E+02    0.20248E+01    0.22750E-01    0.48695E-07
   246    0.55217E+04    0.56952E+02    0.20964E+01    0.22934E-01    0.48483E-07
   247    0.55058E+04    0.58604E+02    0.21701E+01    0.23118E-01    0.48273E-07
   248    0.54893E+04    0.60248E+02    0.22462E+01    0.23302E-01    0.48065E-07
   249    0.54723E+04    0.61884E+02    0.23244E+01    0.23487E-01    0.47858E-07
   250    0.54548E+04    0.63510E+02    0.24049E+01    0.23671E-01    0.47652E-07
   251    0.54368E+04    0.65127E+02    0.24875E+01    0.23855E-01    0.47448E-07
   252    0.54181E+04    0.66733E+02    0.25725E+01    0.24038E-01    0.47245E-07
   253    0.53991E+04    0.68327E+02    0.26595E+01    0.24222E-01    0.47043E-07
   254    0.53795E+04    0.69909E+02    0.27489E+01    0.24405E-01    0.46843E-07
   255    0.53594E+04    0.71478E+02    0.28405E+01    0.24589E-01    0.46644E-07
   256    0.53388E+04    0.73036E+02    0.29345E+01    0.24772E-01    0.46447E-07
   257    0.53177E+04    0.74573E+02    0.30306E+01    0.24955E-01    0.46251E-07
   258    0.52962E+04    0.76103E+02    0.31290E+01    0.25137E-01    0.46056E-07
   259    0.52742E+04    0.77609E+02    0.32297E+01    0.25319E-01    0.45863E-07
   260    0.52518E+04    0.79109E+02    0.33326E+01    0.25502E-01    0.45670E-07
   261    0.52289E+04    0.80578E+02    0.34377E+01    0.25683E-01    0.45480E-07
   262    0.52054E+04    0.82039E+02    0.35452E+01    0.25865E-01    0.45290E-07
   263    0.51818E+04    0.83485E+02    0.36549E+01    0.26046E-01    0.45102E-07
   264    0.51576E+04    0.84909E+02    0.37668E+01    0.26226E-01    0.44915E-07
   265    0.51329E+04    0.86302E+02    0.38808E+01    0.26406E-01    0.44729E-07
   266    0.51079E+04    0.87688E+02    0.39973E+01    0.26586E-01    0.44544E-07
   267    0.50823E+04    0.89044E+02    0.41158E+01    0.26766E-01    0.44361E-07
   268    0.50564E+04    0.90384E+02    0.42366E+01    0.26945E-01    0.44179E-07
   269    0.50299E+04    0.91702E+02    0.43596E+01    0.27123E-01    0.43998E-07
   270    0.50032E+04    0.92997E+02    0.44847E+01    0.27301E-01    0.43818E-07
   271    0.49761E+04    0.94270E+02    0.46119E+01    0.27479E-01    0.43640E-07
   272    0.49487E+04    0.95512E+02    0.47415E+01    0.27656E-01    0.43463E-07
   273    0.49209E+04    0.96739E+02    0.48729E+01    0.27833E-01    0.43286E-07
   274    0.48928E+04    0.97929E+02    0.50067E+01    0.28009E-01    0.43111E-07
   275    0.48643E+04    0.99103E+02    0.51423E+01    0.28184E-01    0.42938E-07
   276    0.48356E+04    0.10024E+03    0.52800E+01    0.28359E-01    0.42765E-07
   277    0.48065E+04    0.10136E+03    0.54198E+01    0.28534E-01    0.42593E-07
   278    0.47771E+04    0.10245E+03    0.55617E+01    0.28707E-01    0.42423E-07
   279    0.47474E+04    0.10350E+03    0.57054E+01    0.28881E-01    0.42253E-07
   280    0.47174E+04    0.10454E+03    0.58511E+01    0.29053E-01    0.42085E-07
   281    0.46872E+04    0.10554E+03    0.59988E+01    0.29226E-01    0.41918E-07
   282    0.46567E+04    0.10651E+03    0.61482E+01    0.29397E-01    0.41752E-07
   283    0.46259E+04    0.10745E+03    0.62996E+01    0.29568E-01    0.41586E-07
   284    0.45950E+04    0.10836E+03    0.64528E+01    0.29738E-01    0.41422E-07
   285    0.45638E+04    0.10924E+03    0.66079E+01    0.29908E-01    0.41259E-07
   286    0.45323E+04    0.11008E+03    0.67646E+01    0.30077E-01    0.41097E-07
   287    0.45006E+04    0.11090E+03    0.69231E+01    0.30245E-01    0.40936E-07
   288    0.44687E+04    0.11169E+03    0.70833E+01    0.30413E-01    0.40776E-07
   289    0.44366E+04    0.11244E+03    0.72452E+01    0.30580E-01    0.40617E-07
   290    0.44044E+04    0.11316E+03    0.74085E+01    0.30746E-01    0.40459E-07
   291    0.43720E+04    0.11384E+03    0.75740E+01    0.30912E-01    0.40302E-07
   292    0.43391E+04    0.11449E+03    0.77407E+01    0.31077E-01    0.40146E-07
   293    0.43064E+04    0.11510E+03    0.79081E+01    0.31241E-01    0.39991E-07
   294    0.42735E+04    0.11569E+03    0.80777E+01    0.31405E-01    0.39836E-07
   295    0.42405E+04    0.11623E+03    0.82481E+01    0.31568E-01    0.39683E-07
   296    0.42073E+04    0.11674E+03    0.84207E+01    0.31730E-01    0.39531E-07
   297    0.41740E+04    0.11722E+03    0.85933E+01    0.31892E-01    0.39379E-07
   298    0.41405E+04    0.11766E+03    0.87682E+01    0.32053E-01    0.39229E-07
   299    0.41070E+04    0.11806E+03    0.89445E+01    0.32213E-01    0.39079E-07
   300    0.40734E+04    0.11842E+03    0.91208E+01    0.32372E-01    0.38930E-07
   301    0.40396E+04    0.11875E+03    0.92986E+01    0.32531E-01    0.38782E-07
   302    0.40059E+04    0.11905E+03    0.94771E+01    0.32689E-01    0.38635E-07
   303    0.39721E+04    0.11930E+03    0.96571E+01    0.32846E-01    0.38489E-07
   304    0.39382E+04    0.11951E+03    0.98386E+01    0.33003E-01    0.38343E-07
   305    0.39043E+04    0.11969E+03    0.10020E+02    0.33159E-01    0.38199E-07
   306    0.38704E+04    0.11983E+03    0.10202E+02    0.33314E-01    0.38055E-07
   307    0.38364E+04    0.11993E+03    0.10385E+02    0.33468E-01    0.37912E-07
   308    0.38025E+04    0.12001E+03    0.10571E+02    0.33622E-01    0.37770E-07
   309    0.37686E+04    0.12003E+03    0.10755E+02    0.33774E-01    0.37629E-07
   310    0.37346E+04    0.12002E+03    0.10939E+02    0.33927E-01    0.37488E-07
   311    0.37008E+04    0.11997E+03    0.11126E+02    0.34078E-01    0.37348E-07
   312    0.36670E+04    0.11988E+03    0.11312E+02    0.34229E-01    0.37209E-07
   313    0.36332E+04    0.11976E+03    0.11498E+02    0.34379E-01    0.37071E-07
   314    0.35995E+04    0.11960E+03    0.11686E+02    0.34528E-01    0.36934E-07
   315    0.35658E+04    0.11940E+03    0.11872E+02    0.34676E-01    0.36797E-07
   316    0.35323E+04    0.11915E+03    0.12060E+02    0.34824E-01    0.36662E-07
   317    0.34988E+04    0.11888E+03    0.12246E+02    0.34971E-01    0.36527E-07
   318    0.34654E+04    0.11856E+03    0.12434E+02    0.35117E-01    0.36392E-07
   319    0.34321E+04    0.11821E+03    0.12621E+02    0.35263E-01    0.36259E-07
   320    0.33990E+04    0.11782E+03    0.12809E+02    0.35408E-01    0.36126E-07
   321    0.33660E+04    0.11740E+03    0.12996E+02    0.35552E-01    0.35994E-07
   322    0.33331E+04    0.11693E+03    0.13183E+02    0.35695E-01    0.35863E-07
